Keyword,Link,Positive,Negative,Neutral
Solly March Brighton,"0     /Players/122926/Show/Solly-March
1     /Players/122926/Show/Solly-March
2     /Players/122926/Show/Solly-March
3     /Players/122926/Show/Solly-March
4     /Players/122926/Show/Solly-March
5     /Players/122926/Show/Solly-March
6     /Players/122926/Show/Solly-March
7     /Players/122926/Show/Solly-March
8     /Players/122926/Show/Solly-March
9     /Players/122926/Show/Solly-March
10    /Players/122926/Show/Solly-March
11    /Players/122926/Show/Solly-March
12    /Players/122926/Show/Solly-March
13    /Players/122926/Show/Solly-March
14    /Players/122926/Show/Solly-March
15    /Players/122926/Show/Solly-March
16    /Players/122926/Show/Solly-March
17    /Players/122926/Show/Solly-March
18    /Players/122926/Show/Solly-March
19    /Players/122926/Show/Solly-March
20    /Players/122926/Show/Solly-March
21    /Players/122926/Show/Solly-March
22    /Players/122926/Show/Solly-March
23    /Players/122926/Show/Solly-March
24    /Players/122926/Show/Solly-March
25    /Players/122926/Show/Solly-March
26    /Players/122926/Show/Solly-March
27    /Players/122926/Show/Solly-March
28    /Players/122926/Show/Solly-March
29    /Players/122926/Show/Solly-March
30    /Players/122926/Show/Solly-March
31    /Players/122926/Show/Solly-March
32    /Players/122926/Show/Solly-March
33    /Players/122926/Show/Solly-March
Name: Link, dtype: object",35.294117647058826,17.647058823529413,47.05882352941176
João Carvalho Nottingham Forest,"0     /Players/255151/Show/João-Carvalho
1     /Players/255151/Show/João-Carvalho
2     /Players/255151/Show/João-Carvalho
3     /Players/255151/Show/João-Carvalho
4     /Players/255151/Show/João-Carvalho
5     /Players/255151/Show/João-Carvalho
6     /Players/255151/Show/João-Carvalho
7     /Players/255151/Show/João-Carvalho
8     /Players/255151/Show/João-Carvalho
9     /Players/255151/Show/João-Carvalho
10    /Players/255151/Show/João-Carvalho
11    /Players/255151/Show/João-Carvalho
12    /Players/255151/Show/João-Carvalho
13    /Players/255151/Show/João-Carvalho
14    /Players/255151/Show/João-Carvalho
15    /Players/255151/Show/João-Carvalho
16    /Players/255151/Show/João-Carvalho
17    /Players/255151/Show/João-Carvalho
18    /Players/255151/Show/João-Carvalho
19    /Players/255151/Show/João-Carvalho
20    /Players/255151/Show/João-Carvalho
21    /Players/255151/Show/João-Carvalho
22    /Players/255151/Show/João-Carvalho
23    /Players/255151/Show/João-Carvalho
24    /Players/255151/Show/João-Carvalho
25    /Players/255151/Show/João-Carvalho
26    /Players/255151/Show/João-Carvalho
27    /Players/255151/Show/João-Carvalho
28    /Players/255151/Show/João-Carvalho
29    /Players/255151/Show/João-Carvalho
30    /Players/255151/Show/João-Carvalho
Name: Link, dtype: object",22.580645161290324,3.225806451612903,74.19354838709678
Ignacio Piatti Montreal Impact,"0     /Players/24177/Show/Ignacio-Piatti
1     /Players/24177/Show/Ignacio-Piatti
2     /Players/24177/Show/Ignacio-Piatti
3     /Players/24177/Show/Ignacio-Piatti
4     /Players/24177/Show/Ignacio-Piatti
5     /Players/24177/Show/Ignacio-Piatti
6     /Players/24177/Show/Ignacio-Piatti
7     /Players/24177/Show/Ignacio-Piatti
8     /Players/24177/Show/Ignacio-Piatti
9     /Players/24177/Show/Ignacio-Piatti
10    /Players/24177/Show/Ignacio-Piatti
11    /Players/24177/Show/Ignacio-Piatti
12    /Players/24177/Show/Ignacio-Piatti
13    /Players/24177/Show/Ignacio-Piatti
14    /Players/24177/Show/Ignacio-Piatti
15    /Players/24177/Show/Ignacio-Piatti
16    /Players/24177/Show/Ignacio-Piatti
17    /Players/24177/Show/Ignacio-Piatti
18    /Players/24177/Show/Ignacio-Piatti
19    /Players/24177/Show/Ignacio-Piatti
20    /Players/24177/Show/Ignacio-Piatti
21    /Players/24177/Show/Ignacio-Piatti
22    /Players/24177/Show/Ignacio-Piatti
Name: Link, dtype: object",30.434782608695652,30.434782608695652,39.13043478260869
Iago Aspas Celta Vigo,"0     /Players/91242/Show/Iago-Aspas
1     /Players/91242/Show/Iago-Aspas
2     /Players/91242/Show/Iago-Aspas
3     /Players/91242/Show/Iago-Aspas
4     /Players/91242/Show/Iago-Aspas
5     /Players/91242/Show/Iago-Aspas
6     /Players/91242/Show/Iago-Aspas
7     /Players/91242/Show/Iago-Aspas
8     /Players/91242/Show/Iago-Aspas
9     /Players/91242/Show/Iago-Aspas
10    /Players/91242/Show/Iago-Aspas
11    /Players/91242/Show/Iago-Aspas
12    /Players/91242/Show/Iago-Aspas
13    /Players/91242/Show/Iago-Aspas
14    /Players/91242/Show/Iago-Aspas
15    /Players/91242/Show/Iago-Aspas
16    /Players/91242/Show/Iago-Aspas
17    /Players/91242/Show/Iago-Aspas
18    /Players/91242/Show/Iago-Aspas
19    /Players/91242/Show/Iago-Aspas
20    /Players/91242/Show/Iago-Aspas
21    /Players/91242/Show/Iago-Aspas
Name: Link, dtype: object",40.90909090909091,9.090909090909092,50.0
Reto Ziegler FC Dallas,"0     /Players/10734/Show/Reto-Ziegler
1     /Players/10734/Show/Reto-Ziegler
2     /Players/10734/Show/Reto-Ziegler
3     /Players/10734/Show/Reto-Ziegler
4     /Players/10734/Show/Reto-Ziegler
5     /Players/10734/Show/Reto-Ziegler
6     /Players/10734/Show/Reto-Ziegler
7     /Players/10734/Show/Reto-Ziegler
8     /Players/10734/Show/Reto-Ziegler
9     /Players/10734/Show/Reto-Ziegler
10    /Players/10734/Show/Reto-Ziegler
Name: Link, dtype: object",27.272727272727273,0.0,72.72727272727272
Jonathas Hannover 96,"0    /Players/40992/Show/Jonathas
1    /Players/40992/Show/Jonathas
2    /Players/40992/Show/Jonathas
3    /Players/40992/Show/Jonathas
4    /Players/40992/Show/Jonathas
5    /Players/40992/Show/Jonathas
6    /Players/40992/Show/Jonathas
7    /Players/40992/Show/Jonathas
8    /Players/40992/Show/Jonathas
9    /Players/40992/Show/Jonathas
Name: Link, dtype: object",10.0,0.0,90.0
Florian Thauvin Marseille,"0    /Players/99143/Show/Florian-Thauvin
1    /Players/99143/Show/Florian-Thauvin
2    /Players/99143/Show/Florian-Thauvin
3    /Players/99143/Show/Florian-Thauvin
4    /Players/99143/Show/Florian-Thauvin
5    /Players/99143/Show/Florian-Thauvin
6    /Players/99143/Show/Florian-Thauvin
7    /Players/99143/Show/Florian-Thauvin
8    /Players/99143/Show/Florian-Thauvin
9    /Players/99143/Show/Florian-Thauvin
Name: Link, dtype: object",60.0,10.0,30.0
Bernard Tekpetey Paderborn,"0    /Players/303811/Show/Bernard-Tekpetey
1    /Players/303811/Show/Bernard-Tekpetey
2    /Players/303811/Show/Bernard-Tekpetey
3    /Players/303811/Show/Bernard-Tekpetey
4    /Players/303811/Show/Bernard-Tekpetey
5    /Players/303811/Show/Bernard-Tekpetey
Name: Link, dtype: object",16.666666666666668,0.0,83.33333333333333
Lukas Jutkiewicz Birmingham,"0    /Players/14013/Show/Lukas-Jutkiewicz
1    /Players/14013/Show/Lukas-Jutkiewicz
2    /Players/14013/Show/Lukas-Jutkiewicz
3    /Players/14013/Show/Lukas-Jutkiewicz
4    /Players/14013/Show/Lukas-Jutkiewicz
Name: Link, dtype: object",100.0,0.0,0.0
Angel Rangel Queens Park Rangers,"0    /Players/29820/Show/Angel-Rangel
1    /Players/29820/Show/Angel-Rangel
2    /Players/29820/Show/Angel-Rangel
3    /Players/29820/Show/Angel-Rangel
4    /Players/29820/Show/Angel-Rangel
Name: Link, dtype: object",0.0,0.0,100.0
Christian Kouamé Genoa,"0    /Players/322217/Show/Christian-Kouamé
1    /Players/322217/Show/Christian-Kouamé
Name: Link, dtype: object",50.0,0.0,50.0
Jaakko Oksanen Brentford,"0    /Players/366036/Show/Jaakko-Oksanen
Name: Link, dtype: object",100.0,0.0,0.0
Alan Ruiz Aldosivi,"0    /Players/125452/Show/Alan-Ruiz
Name: Link, dtype: object",100.0,0.0,0.0
Clemente Santa Clara,"0    /Players/363832/Show/Clemente
Name: Link, dtype: object",0.0,100.0,0.0
Kevin Möhwald Werder Bremen,"0    /Players/317911/Show/Kevin-Möhwald
Name: Link, dtype: object",0.0,0.0,100.0
Kurt Zouma Everton,"0      /Players/106086/Show/Kurt-Zouma
1      /Players/106086/Show/Kurt-Zouma
2      /Players/106086/Show/Kurt-Zouma
3      /Players/106086/Show/Kurt-Zouma
4      /Players/106086/Show/Kurt-Zouma
5      /Players/106086/Show/Kurt-Zouma
6      /Players/106086/Show/Kurt-Zouma
7      /Players/106086/Show/Kurt-Zouma
8      /Players/106086/Show/Kurt-Zouma
9      /Players/106086/Show/Kurt-Zouma
10     /Players/106086/Show/Kurt-Zouma
11     /Players/106086/Show/Kurt-Zouma
12     /Players/106086/Show/Kurt-Zouma
13     /Players/106086/Show/Kurt-Zouma
14     /Players/106086/Show/Kurt-Zouma
15     /Players/106086/Show/Kurt-Zouma
16     /Players/106086/Show/Kurt-Zouma
17     /Players/106086/Show/Kurt-Zouma
18     /Players/106086/Show/Kurt-Zouma
19     /Players/106086/Show/Kurt-Zouma
20     /Players/106086/Show/Kurt-Zouma
21     /Players/106086/Show/Kurt-Zouma
22     /Players/106086/Show/Kurt-Zouma
23     /Players/106086/Show/Kurt-Zouma
24     /Players/106086/Show/Kurt-Zouma
25     /Players/106086/Show/Kurt-Zouma
26     /Players/106086/Show/Kurt-Zouma
27     /Players/106086/Show/Kurt-Zouma
28     /Players/106086/Show/Kurt-Zouma
29     /Players/106086/Show/Kurt-Zouma
                    ...               
170    /Players/106086/Show/Kurt-Zouma
171    /Players/106086/Show/Kurt-Zouma
172    /Players/106086/Show/Kurt-Zouma
173    /Players/106086/Show/Kurt-Zouma
174    /Players/106086/Show/Kurt-Zouma
175    /Players/106086/Show/Kurt-Zouma
176    /Players/106086/Show/Kurt-Zouma
177    /Players/106086/Show/Kurt-Zouma
178    /Players/106086/Show/Kurt-Zouma
179    /Players/106086/Show/Kurt-Zouma
180    /Players/106086/Show/Kurt-Zouma
181    /Players/106086/Show/Kurt-Zouma
182    /Players/106086/Show/Kurt-Zouma
183    /Players/106086/Show/Kurt-Zouma
184    /Players/106086/Show/Kurt-Zouma
185    /Players/106086/Show/Kurt-Zouma
186    /Players/106086/Show/Kurt-Zouma
187    /Players/106086/Show/Kurt-Zouma
188    /Players/106086/Show/Kurt-Zouma
189    /Players/106086/Show/Kurt-Zouma
190    /Players/106086/Show/Kurt-Zouma
191    /Players/106086/Show/Kurt-Zouma
192    /Players/106086/Show/Kurt-Zouma
193    /Players/106086/Show/Kurt-Zouma
194    /Players/106086/Show/Kurt-Zouma
195    /Players/106086/Show/Kurt-Zouma
196    /Players/106086/Show/Kurt-Zouma
197    /Players/106086/Show/Kurt-Zouma
198    /Players/106086/Show/Kurt-Zouma
199    /Players/106086/Show/Kurt-Zouma
Name: Link, Length: 200, dtype: object",26.5,7.5,66.0
Kevin Gameiro Valencia,"0     /Players/19453/Show/Kevin-Gameiro
1     /Players/19453/Show/Kevin-Gameiro
2     /Players/19453/Show/Kevin-Gameiro
3     /Players/19453/Show/Kevin-Gameiro
4     /Players/19453/Show/Kevin-Gameiro
5     /Players/19453/Show/Kevin-Gameiro
6     /Players/19453/Show/Kevin-Gameiro
7     /Players/19453/Show/Kevin-Gameiro
8     /Players/19453/Show/Kevin-Gameiro
9     /Players/19453/Show/Kevin-Gameiro
10    /Players/19453/Show/Kevin-Gameiro
11    /Players/19453/Show/Kevin-Gameiro
12    /Players/19453/Show/Kevin-Gameiro
13    /Players/19453/Show/Kevin-Gameiro
14    /Players/19453/Show/Kevin-Gameiro
15    /Players/19453/Show/Kevin-Gameiro
16    /Players/19453/Show/Kevin-Gameiro
17    /Players/19453/Show/Kevin-Gameiro
18    /Players/19453/Show/Kevin-Gameiro
19    /Players/19453/Show/Kevin-Gameiro
20    /Players/19453/Show/Kevin-Gameiro
21    /Players/19453/Show/Kevin-Gameiro
22    /Players/19453/Show/Kevin-Gameiro
23    /Players/19453/Show/Kevin-Gameiro
24    /Players/19453/Show/Kevin-Gameiro
25    /Players/19453/Show/Kevin-Gameiro
26    /Players/19453/Show/Kevin-Gameiro
27    /Players/19453/Show/Kevin-Gameiro
28    /Players/19453/Show/Kevin-Gameiro
29    /Players/19453/Show/Kevin-Gameiro
                    ...                
60    /Players/19453/Show/Kevin-Gameiro
61    /Players/19453/Show/Kevin-Gameiro
62    /Players/19453/Show/Kevin-Gameiro
63    /Players/19453/Show/Kevin-Gameiro
64    /Players/19453/Show/Kevin-Gameiro
65    /Players/19453/Show/Kevin-Gameiro
66    /Players/19453/Show/Kevin-Gameiro
67    /Players/19453/Show/Kevin-Gameiro
68    /Players/19453/Show/Kevin-Gameiro
69    /Players/19453/Show/Kevin-Gameiro
70    /Players/19453/Show/Kevin-Gameiro
71    /Players/19453/Show/Kevin-Gameiro
72    /Players/19453/Show/Kevin-Gameiro
73    /Players/19453/Show/Kevin-Gameiro
74    /Players/19453/Show/Kevin-Gameiro
75    /Players/19453/Show/Kevin-Gameiro
76    /Players/19453/Show/Kevin-Gameiro
77    /Players/19453/Show/Kevin-Gameiro
78    /Players/19453/Show/Kevin-Gameiro
79    /Players/19453/Show/Kevin-Gameiro
80    /Players/19453/Show/Kevin-Gameiro
81    /Players/19453/Show/Kevin-Gameiro
82    /Players/19453/Show/Kevin-Gameiro
83    /Players/19453/Show/Kevin-Gameiro
84    /Players/19453/Show/Kevin-Gameiro
85    /Players/19453/Show/Kevin-Gameiro
86    /Players/19453/Show/Kevin-Gameiro
87    /Players/19453/Show/Kevin-Gameiro
88    /Players/19453/Show/Kevin-Gameiro
89    /Players/19453/Show/Kevin-Gameiro
Name: Link, Length: 90, dtype: object",36.666666666666664,15.555555555555555,47.77777777777778
Dani Ceballos Real Madrid,"0     /Players/144890/Show/Dani-Ceballos
1     /Players/144890/Show/Dani-Ceballos
2     /Players/144890/Show/Dani-Ceballos
3     /Players/144890/Show/Dani-Ceballos
4     /Players/144890/Show/Dani-Ceballos
5     /Players/144890/Show/Dani-Ceballos
6     /Players/144890/Show/Dani-Ceballos
7     /Players/144890/Show/Dani-Ceballos
8     /Players/144890/Show/Dani-Ceballos
9     /Players/144890/Show/Dani-Ceballos
10    /Players/144890/Show/Dani-Ceballos
11    /Players/144890/Show/Dani-Ceballos
12    /Players/144890/Show/Dani-Ceballos
13    /Players/144890/Show/Dani-Ceballos
14    /Players/144890/Show/Dani-Ceballos
15    /Players/144890/Show/Dani-Ceballos
16    /Players/144890/Show/Dani-Ceballos
17    /Players/144890/Show/Dani-Ceballos
18    /Players/144890/Show/Dani-Ceballos
19    /Players/144890/Show/Dani-Ceballos
20    /Players/144890/Show/Dani-Ceballos
21    /Players/144890/Show/Dani-Ceballos
22    /Players/144890/Show/Dani-Ceballos
23    /Players/144890/Show/Dani-Ceballos
24    /Players/144890/Show/Dani-Ceballos
25    /Players/144890/Show/Dani-Ceballos
26    /Players/144890/Show/Dani-Ceballos
27    /Players/144890/Show/Dani-Ceballos
28    /Players/144890/Show/Dani-Ceballos
29    /Players/144890/Show/Dani-Ceballos
                     ...                
33    /Players/144890/Show/Dani-Ceballos
34    /Players/144890/Show/Dani-Ceballos
35    /Players/144890/Show/Dani-Ceballos
36    /Players/144890/Show/Dani-Ceballos
37    /Players/144890/Show/Dani-Ceballos
38    /Players/144890/Show/Dani-Ceballos
39    /Players/144890/Show/Dani-Ceballos
40    /Players/144890/Show/Dani-Ceballos
41    /Players/144890/Show/Dani-Ceballos
42    /Players/144890/Show/Dani-Ceballos
43    /Players/144890/Show/Dani-Ceballos
44    /Players/144890/Show/Dani-Ceballos
45    /Players/144890/Show/Dani-Ceballos
46    /Players/144890/Show/Dani-Ceballos
47    /Players/144890/Show/Dani-Ceballos
48    /Players/144890/Show/Dani-Ceballos
49    /Players/144890/Show/Dani-Ceballos
50    /Players/144890/Show/Dani-Ceballos
51    /Players/144890/Show/Dani-Ceballos
52    /Players/144890/Show/Dani-Ceballos
53    /Players/144890/Show/Dani-Ceballos
54    /Players/144890/Show/Dani-Ceballos
55    /Players/144890/Show/Dani-Ceballos
56    /Players/144890/Show/Dani-Ceballos
57    /Players/144890/Show/Dani-Ceballos
58    /Players/144890/Show/Dani-Ceballos
59    /Players/144890/Show/Dani-Ceballos
60    /Players/144890/Show/Dani-Ceballos
61    /Players/144890/Show/Dani-Ceballos
62    /Players/144890/Show/Dani-Ceballos
Name: Link, Length: 63, dtype: object",80.95238095238095,1.5873015873015872,17.460317460317462
Martin Cranie Sheffield United,"0     /Players/19114/Show/Martin-Cranie
1     /Players/19114/Show/Martin-Cranie
2     /Players/19114/Show/Martin-Cranie
3     /Players/19114/Show/Martin-Cranie
4     /Players/19114/Show/Martin-Cranie
5     /Players/19114/Show/Martin-Cranie
6     /Players/19114/Show/Martin-Cranie
7     /Players/19114/Show/Martin-Cranie
8     /Players/19114/Show/Martin-Cranie
9     /Players/19114/Show/Martin-Cranie
10    /Players/19114/Show/Martin-Cranie
11    /Players/19114/Show/Martin-Cranie
12    /Players/19114/Show/Martin-Cranie
13    /Players/19114/Show/Martin-Cranie
14    /Players/19114/Show/Martin-Cranie
15    /Players/19114/Show/Martin-Cranie
16    /Players/19114/Show/Martin-Cranie
Name: Link, dtype: object",5.882352941176471,11.764705882352942,82.3529411764706
Jay Chapman Toronto FC,"0    /Players/270777/Show/Jay-Chapman
1    /Players/270777/Show/Jay-Chapman
2    /Players/270777/Show/Jay-Chapman
3    /Players/270777/Show/Jay-Chapman
4    /Players/270777/Show/Jay-Chapman
5    /Players/270777/Show/Jay-Chapman
6    /Players/270777/Show/Jay-Chapman
7    /Players/270777/Show/Jay-Chapman
Name: Link, dtype: object",12.5,37.5,50.0
Aymeric Laporte ManCity,"0    /Players/122117/Show/Aymeric-Laporte
1    /Players/122117/Show/Aymeric-Laporte
2    /Players/122117/Show/Aymeric-Laporte
3    /Players/122117/Show/Aymeric-Laporte
4    /Players/122117/Show/Aymeric-Laporte
5    /Players/122117/Show/Aymeric-Laporte
6    /Players/122117/Show/Aymeric-Laporte
7    /Players/122117/Show/Aymeric-Laporte
Name: Link, dtype: object",25.0,12.5,62.5
Casimir Ninga Caen,"0    /Players/298542/Show/Casimir-Ninga
1    /Players/298542/Show/Casimir-Ninga
2    /Players/298542/Show/Casimir-Ninga
3    /Players/298542/Show/Casimir-Ninga
4    /Players/298542/Show/Casimir-Ninga
5    /Players/298542/Show/Casimir-Ninga
6    /Players/298542/Show/Casimir-Ninga
Name: Link, dtype: object",42.857142857142854,0.0,57.142857142857146
Thomas Delaney Borussia Dortmund,"0    /Players/73744/Show/Thomas-Delaney
1    /Players/73744/Show/Thomas-Delaney
2    /Players/73744/Show/Thomas-Delaney
3    /Players/73744/Show/Thomas-Delaney
4    /Players/73744/Show/Thomas-Delaney
5    /Players/73744/Show/Thomas-Delaney
Name: Link, dtype: object",66.66666666666667,0.0,33.33333333333333
Douglas Luiz Girona,"0    /Players/337883/Show/Douglas-Luiz
1    /Players/337883/Show/Douglas-Luiz
2    /Players/337883/Show/Douglas-Luiz
3    /Players/337883/Show/Douglas-Luiz
4    /Players/337883/Show/Douglas-Luiz
Name: Link, dtype: object",40.0,40.0,20.0
Leon Bailey Bayer Leverkusen,"0    /Players/327682/Show/Leon-Bailey
1    /Players/327682/Show/Leon-Bailey
2    /Players/327682/Show/Leon-Bailey
3    /Players/327682/Show/Leon-Bailey
Name: Link, dtype: object",75.0,0.0,25.0
Craig Noone Bolton,"0    /Players/44153/Show/Craig-Noone
1    /Players/44153/Show/Craig-Noone
2    /Players/44153/Show/Craig-Noone
Name: Link, dtype: object",66.66666666666667,33.333333333333336,-7.105427357601002e-15
Samir Handanovic Inter,"0    /Players/9972/Show/Samir-Handanovic
1    /Players/9972/Show/Samir-Handanovic
2    /Players/9972/Show/Samir-Handanovic
Name: Link, dtype: object",100.0,0.0,0.0
Marcelo Brozovic Inter,"0    /Players/87449/Show/Marcelo-Brozovic
1    /Players/87449/Show/Marcelo-Brozovic
2    /Players/87449/Show/Marcelo-Brozovic
Name: Link, dtype: object",66.66666666666667,33.333333333333336,-7.105427357601002e-15
Richie Laryea Toronto FC,"0    /Players/313012/Show/Richie-Laryea
1    /Players/313012/Show/Richie-Laryea
Name: Link, dtype: object",50.0,0.0,50.0
Luis Robles New York Red Bulls,"0    /Players/36141/Show/Luis-Robles
1    /Players/36141/Show/Luis-Robles
Name: Link, dtype: object",50.0,0.0,50.0
Dean Gerken Ipswich,"0    /Players/133225/Show/Dean-Gerken
1    /Players/133225/Show/Dean-Gerken
Name: Link, dtype: object",0.0,0.0,100.0
Lukas Hinterseer Bochum,"0    /Players/137254/Show/Lukas-Hinterseer
1    /Players/137254/Show/Lukas-Hinterseer
Name: Link, dtype: object",50.0,0.0,50.0
Zanka Huddersfield,"0    /Players/29026/Show/Zanka
1    /Players/29026/Show/Zanka
Name: Link, dtype: object",50.0,50.0,0.0
Yussuf Poulsen RasenBallsport Leipzig,"0    /Players/132943/Show/Yussuf-Poulsen
Name: Link, dtype: object",0.0,0.0,100.0
Osman Kakay Queens Park Rangers,"0    /Players/302859/Show/Osman-Kakay
Name: Link, dtype: object",0.0,0.0,100.0
Alexander Büttner Vitesse,"0    /Players/38147/Show/Alexander-Büttner
Name: Link, dtype: object",0.0,0.0,100.0
Mo El Hankouri FC Groningen,"0    /Players/321871/Show/Mo-El-Hankouri
Name: Link, dtype: object",100.0,0.0,0.0
Fousseni Diabaté Sivasspor,"0    /Players/332135/Show/Fousseni-Diabaté
Name: Link, dtype: object",100.0,0.0,0.0
Fernandinho ManCity,"0      /Players/19119/Show/Fernandinho
1      /Players/19119/Show/Fernandinho
2      /Players/19119/Show/Fernandinho
3      /Players/19119/Show/Fernandinho
4      /Players/19119/Show/Fernandinho
5      /Players/19119/Show/Fernandinho
6      /Players/19119/Show/Fernandinho
7      /Players/19119/Show/Fernandinho
8      /Players/19119/Show/Fernandinho
9      /Players/19119/Show/Fernandinho
10     /Players/19119/Show/Fernandinho
11     /Players/19119/Show/Fernandinho
12     /Players/19119/Show/Fernandinho
13     /Players/19119/Show/Fernandinho
14     /Players/19119/Show/Fernandinho
15     /Players/19119/Show/Fernandinho
16     /Players/19119/Show/Fernandinho
17     /Players/19119/Show/Fernandinho
18     /Players/19119/Show/Fernandinho
19     /Players/19119/Show/Fernandinho
20     /Players/19119/Show/Fernandinho
21     /Players/19119/Show/Fernandinho
22     /Players/19119/Show/Fernandinho
23     /Players/19119/Show/Fernandinho
24     /Players/19119/Show/Fernandinho
25     /Players/19119/Show/Fernandinho
26     /Players/19119/Show/Fernandinho
27     /Players/19119/Show/Fernandinho
28     /Players/19119/Show/Fernandinho
29     /Players/19119/Show/Fernandinho
                    ...               
170    /Players/19119/Show/Fernandinho
171    /Players/19119/Show/Fernandinho
172    /Players/19119/Show/Fernandinho
173    /Players/19119/Show/Fernandinho
174    /Players/19119/Show/Fernandinho
175    /Players/19119/Show/Fernandinho
176    /Players/19119/Show/Fernandinho
177    /Players/19119/Show/Fernandinho
178    /Players/19119/Show/Fernandinho
179    /Players/19119/Show/Fernandinho
180    /Players/19119/Show/Fernandinho
181    /Players/19119/Show/Fernandinho
182    /Players/19119/Show/Fernandinho
183    /Players/19119/Show/Fernandinho
184    /Players/19119/Show/Fernandinho
185    /Players/19119/Show/Fernandinho
186    /Players/19119/Show/Fernandinho
187    /Players/19119/Show/Fernandinho
188    /Players/19119/Show/Fernandinho
189    /Players/19119/Show/Fernandinho
190    /Players/19119/Show/Fernandinho
191    /Players/19119/Show/Fernandinho
192    /Players/19119/Show/Fernandinho
193    /Players/19119/Show/Fernandinho
194    /Players/19119/Show/Fernandinho
195    /Players/19119/Show/Fernandinho
196    /Players/19119/Show/Fernandinho
197    /Players/19119/Show/Fernandinho
198    /Players/19119/Show/Fernandinho
199    /Players/19119/Show/Fernandinho
Name: Link, Length: 200, dtype: object",33.5,18.5,48.0
Alisson Liverpool,"0      /Players/114147/Show/Alisson
1      /Players/114147/Show/Alisson
2      /Players/114147/Show/Alisson
3      /Players/114147/Show/Alisson
4      /Players/114147/Show/Alisson
5      /Players/114147/Show/Alisson
6      /Players/114147/Show/Alisson
7      /Players/114147/Show/Alisson
8      /Players/114147/Show/Alisson
9      /Players/114147/Show/Alisson
10     /Players/114147/Show/Alisson
11     /Players/114147/Show/Alisson
12     /Players/114147/Show/Alisson
13     /Players/114147/Show/Alisson
14     /Players/114147/Show/Alisson
15     /Players/114147/Show/Alisson
16     /Players/114147/Show/Alisson
17     /Players/114147/Show/Alisson
18     /Players/114147/Show/Alisson
19     /Players/114147/Show/Alisson
20     /Players/114147/Show/Alisson
21     /Players/114147/Show/Alisson
22     /Players/114147/Show/Alisson
23     /Players/114147/Show/Alisson
24     /Players/114147/Show/Alisson
25     /Players/114147/Show/Alisson
26     /Players/114147/Show/Alisson
27     /Players/114147/Show/Alisson
28     /Players/114147/Show/Alisson
29     /Players/114147/Show/Alisson
                   ...             
170    /Players/114147/Show/Alisson
171    /Players/114147/Show/Alisson
172    /Players/114147/Show/Alisson
173    /Players/114147/Show/Alisson
174    /Players/114147/Show/Alisson
175    /Players/114147/Show/Alisson
176    /Players/114147/Show/Alisson
177    /Players/114147/Show/Alisson
178    /Players/114147/Show/Alisson
179    /Players/114147/Show/Alisson
180    /Players/114147/Show/Alisson
181    /Players/114147/Show/Alisson
182    /Players/114147/Show/Alisson
183    /Players/114147/Show/Alisson
184    /Players/114147/Show/Alisson
185    /Players/114147/Show/Alisson
186    /Players/114147/Show/Alisson
187    /Players/114147/Show/Alisson
188    /Players/114147/Show/Alisson
189    /Players/114147/Show/Alisson
190    /Players/114147/Show/Alisson
191    /Players/114147/Show/Alisson
192    /Players/114147/Show/Alisson
193    /Players/114147/Show/Alisson
194    /Players/114147/Show/Alisson
195    /Players/114147/Show/Alisson
196    /Players/114147/Show/Alisson
197    /Players/114147/Show/Alisson
198    /Players/114147/Show/Alisson
199    /Players/114147/Show/Alisson
Name: Link, Length: 200, dtype: object",58.0,11.0,31.0
