player,lastname,team,team_clas,league,team_country,player_link_tm,player_link_ws,team_ws_link,team_tm_link
Martin Chrien,Chrien,Santa Clara,Above 200,Liga NOS (POR),POR,/martin-chrien/profil/spieler/252712,/Players/122185/Show/Martin-Chrien,/Teams/251/Show/Portugal-Santa-Clara,/cd-santa-clara/startseite/verein/2423
Accioly,Accioly,Santa Clara,Above 200,Liga NOS (POR),POR,/accioly/profil/spieler/56054,/Players/361917/Show/Accioly,/Teams/251/Show/Portugal-Santa-Clara,/cd-santa-clara/startseite/verein/2423
Minhoca,Minhoca,Santa Clara,Above 200,Liga NOS (POR),POR,/minhoca/profil/spieler/194177,/Players/142305/Show/Minhoca,/Teams/251/Show/Portugal-Santa-Clara,/cd-santa-clara/startseite/verein/2423
Clemente,Clemente,Santa Clara,Above 200,Liga NOS (POR),POR,/clemente/profil/spieler/59372,/Players/363832/Show/Clemente,/Teams/251/Show/Portugal-Santa-Clara,/cd-santa-clara/startseite/verein/2423
Zé Manuel,Manuel,Santa Clara,Above 200,Liga NOS (POR),POR,/ze-manuel/profil/spieler/113025,/Players/322767/Show/Zé-Manuel,/Teams/251/Show/Portugal-Santa-Clara,/cd-santa-clara/startseite/verein/2423
Serginho,Serginho,Santa Clara,Above 200,Liga NOS (POR),POR,/serginho/profil/spieler/40555,/Players/365394/Show/Serginho,/Teams/251/Show/Portugal-Santa-Clara,/cd-santa-clara/startseite/verein/2423
João Lopes,Lopes,Santa Clara,Above 200,Liga NOS (POR),POR,/joao-lopes/profil/spieler/547553,/Players/361922/Show/João-Lopes,/Teams/251/Show/Portugal-Santa-Clara,/cd-santa-clara/startseite/verein/2423
Nicolás Aguirre,Aguirre,Granada,Above 200,La Liga 2 (SPA),SPA,/nicolas-aguirre/profil/spieler/88166,/Players/125594/Show/Nicolás-Aguirre,/Teams/925/Show/Spain-Granada,/fc-granada/startseite/verein/16795
Álvaro Vadillo,Vadillo,Granada,Above 200,La Liga 2 (SPA),SPA,/alvaro-vadillo/profil/spieler/162074,/Players/106591/Show/Álvaro-Vadillo,/Teams/925/Show/Spain-Granada,/fc-granada/startseite/verein/16795
Rui Silva,Silva,Granada,Above 200,La Liga 2 (SPA),SPA,/rui-silva/profil/spieler/234811,/Players/141833/Show/Rui-Silva,/Teams/925/Show/Spain-Granada,/fc-granada/startseite/verein/16795
Fede San Emeterio,Emeterio,Granada,Above 200,La Liga 2 (SPA),SPA,/fede-san-emeterio/profil/spieler/307519,/Players/141641/Show/Fede-San-Emeterio,/Teams/925/Show/Spain-Granada,/fc-granada/startseite/verein/16795
Fede Vico,Vico,Granada,Above 200,La Liga 2 (SPA),SPA,/fede-vico/profil/spieler/162079,/Players/243078/Show/Fede-Vico,/Teams/925/Show/Spain-Granada,/fc-granada/startseite/verein/16795
Ramón Azeez,Azeez,Granada,Above 200,La Liga 2 (SPA),SPA,/ramon-azeez/profil/spieler/131667,/Players/118266/Show/Ramón-Azeez,/Teams/925/Show/Spain-Granada,/fc-granada/startseite/verein/16795
Bruno Ecuele Manga,Manga,Cardiff,Above 200,Premier League (ENG),ENG,/bruno-ecuele-manga/profil/spieler/60990,/Players/42573/Show/Bruno-Ecuele-Manga,/Teams/188/Show/Wales-Cardiff,/cardiff-city/startseite/verein/603
Aron Gunnarsson,Gunnarsson,Cardiff,Above 200,Premier League (ENG),ENG,/aron-gunnarsson/profil/spieler/63821,/Players/35734/Show/Aron-Gunnarsson,/Teams/188/Show/Wales-Cardiff,/cardiff-city/startseite/verein/603
Joe Bennett,Bennett,Cardiff,Above 200,Premier League (ENG),ENG,/joe-bennett/profil/spieler/90964,/Players/68658/Show/Joe-Bennett,/Teams/188/Show/Wales-Cardiff,/cardiff-city/startseite/verein/603
Nathaniel Mendez-Laing,Mendez-Laing,Cardiff,Above 200,Premier League (ENG),ENG,/nathaniel-mendez-laing/profil/spieler/125409,/Players/87393/Show/Nathaniel-Mendez-Laing,/Teams/188/Show/Wales-Cardiff,/cardiff-city/startseite/verein/603
Callum Paterson,Paterson,Cardiff,Above 200,Premier League (ENG),ENG,/callum-paterson/profil/spieler/169555,/Players/253843/Show/Callum-Paterson,/Teams/188/Show/Wales-Cardiff,/cardiff-city/startseite/verein/603
Oumar Niasse,Niasse,Cardiff,Above 200,Premier League (ENG),ENG,/oumar-niasse/profil/spieler/209781,/Players/111141/Show/Oumar-Niasse,/Teams/188/Show/Wales-Cardiff,/cardiff-city/startseite/verein/603
Oliver McBurnie,McBurnie,Swansea,Above 200,Championship (ENG),ENG,/oliver-mcburnie/profil/spieler/298477,/Players/138695/Show/Oliver-McBurnie,/Teams/259/Show/Wales-Swansea,/swansea-city/startseite/verein/2288
Tom Carroll,Carroll,Swansea,Above 200,Championship (ENG),ENG,/tom-carroll/profil/spieler/121279,/Players/90907/Show/Tom-Carroll,/Teams/259/Show/Wales-Swansea,/swansea-city/startseite/verein/2288
Cian Harries,Harries,Swansea,Above 200,Championship (ENG),ENG,/cian-harries/profil/spieler/319300,/Players/287175/Show/Cian-Harries,/Teams/259/Show/Wales-Swansea,/swansea-city/startseite/verein/2288
Cameron Carter-Vickers,Carter-Vickers,Swansea,Above 200,Championship (ENG),ENG,/cameron-carter-vickers/profil/spieler/341049,/Players/301029/Show/Cameron-Carter-Vickers,/Teams/259/Show/Wales-Swansea,/swansea-city/startseite/verein/2288
Erwin Mulder,Mulder,Swansea,Above 200,Championship (ENG),ENG,/erwin-mulder/profil/spieler/56631,/Players/34171/Show/Erwin-Mulder,/Teams/259/Show/Wales-Swansea,/swansea-city/startseite/verein/2288
Daniel James,James,Swansea,Above 200,Championship (ENG),ENG,/daniel-james/profil/spieler/319301,/Players/302313/Show/Daniel-James,/Teams/259/Show/Wales-Swansea,/swansea-city/startseite/verein/2288
Barrie McKay,McKay,Swansea,Above 200,Championship (ENG),ENG,/barrie-mckay/profil/spieler/208934,/Players/318306/Show/Barrie-McKay,/Teams/259/Show/Wales-Swansea,/swansea-city/startseite/verein/2288
George Byers,Byers,Swansea,Above 200,Championship (ENG),ENG,/george-byers/profil/spieler/240083,/Players/259867/Show/George-Byers,/Teams/259/Show/Wales-Swansea,/swansea-city/startseite/verein/2288
Ferhat Kaplan,Kaplan,Antalyaspor,Above 200,Super Lig (TUR),TUR,/ferhat-kaplan/profil/spieler/93104,/Players/79809/Show/Ferhat-Kaplan,/Teams/227/Show/Turkey-Antalyaspor,/medical-park-antalyaspor/startseite/verein/589
Ruud Boffin,Boffin,Antalyaspor,Above 200,Super Lig (TUR),TUR,/ruud-boffin/profil/spieler/31336,/Players/34272/Show/Ruud-Boffin,/Teams/227/Show/Turkey-Antalyaspor,/medical-park-antalyaspor/startseite/verein/589
Salih Dursun,Dursun,Antalyaspor,Above 200,Super Lig (TUR),TUR,/salih-dursun/profil/spieler/176961,/Players/108056/Show/Salih-Dursun,/Teams/227/Show/Turkey-Antalyaspor,/medical-park-antalyaspor/startseite/verein/589
Dogukan Sinik,Sinik,Antalyaspor,Above 200,Super Lig (TUR),TUR,/dogukan-sinik/profil/spieler/370833,/Players/317592/Show/Dogukan-Sinik,/Teams/227/Show/Turkey-Antalyaspor,/medical-park-antalyaspor/startseite/verein/589
Yekta Kurtulus,Kurtulus,Antalyaspor,Above 200,Super Lig (TUR),TUR,/yekta-kurtulus/profil/spieler/63204,/Players/33844/Show/Yekta-Kurtulus,/Teams/227/Show/Turkey-Antalyaspor,/medical-park-antalyaspor/startseite/verein/589
Aly Cissokho,Cissokho,Antalyaspor,Above 200,Super Lig (TUR),TUR,/aly-cissokho/profil/spieler/57515,/Players/35958/Show/Aly-Cissokho,/Teams/227/Show/Turkey-Antalyaspor,/medical-park-antalyaspor/startseite/verein/589
Charles,Charles,Antalyaspor,Above 200,Super Lig (TUR),TUR,/charles/profil/spieler/16335,/Players/28484/Show/Charles,/Teams/227/Show/Turkey-Antalyaspor,/medical-park-antalyaspor/startseite/verein/589
Mevlüt Erdinc,Erdinc,Antalyaspor,Above 200,Super Lig (TUR),TUR,/mevlut-erdinc/profil/spieler/38360,/Players/19248/Show/Mevlüt-Erdinc,/Teams/227/Show/Turkey-Antalyaspor,/medical-park-antalyaspor/startseite/verein/589
Hakan Özmert,Özmert,Antalyaspor,Above 200,Super Lig (TUR),TUR,/hakan-ozmert/profil/spieler/17465,/Players/35152/Show/Hakan-Özmert,/Teams/227/Show/Turkey-Antalyaspor,/medical-park-antalyaspor/startseite/verein/589
Fallou Diagne,Diagne,Konyaspor,Above 200,Super Lig (TUR),TUR,/fallou-diagne/profil/spieler/82389,/Players/43031/Show/Fallou-Diagne,/Teams/2006/Show/Turkey-Konyaspor,/torku-konyaspor/startseite/verein/2293
Adis Jahovic,Jahovic,Konyaspor,Above 200,Super Lig (TUR),TUR,/adis-jahovic/profil/spieler/98536,/Players/103973/Show/Adis-Jahovic,/Teams/2006/Show/Turkey-Konyaspor,/torku-konyaspor/startseite/verein/2293
Abdou Traoré,Traoré,Konyaspor,Above 200,Super Lig (TUR),TUR,/abdou-traore/profil/spieler/42941,/Players/26019/Show/Abdou-Traoré,/Teams/2006/Show/Turkey-Konyaspor,/torku-konyaspor/startseite/verein/2293
Deni Milosevic,Milosevic,Konyaspor,Above 200,Super Lig (TUR),TUR,/deni-milosevic/profil/spieler/168163,/Players/141149/Show/Deni-Milosevic,/Teams/2006/Show/Turkey-Konyaspor,/torku-konyaspor/startseite/verein/2293
Moryke Fofana,Fofana,Konyaspor,Above 200,Super Lig (TUR),TUR,/moryke-fofana/profil/spieler/240497,/Players/119663/Show/Moryke-Fofana,/Teams/2006/Show/Turkey-Konyaspor,/torku-konyaspor/startseite/verein/2293
Mucahit Can Akcay,Akcay,Konyaspor,Above 200,Super Lig (TUR),TUR,/mucahit-can-akcay/profil/spieler/315202,/Players/333010/Show/Mucahit-Can-Akcay,/Teams/2006/Show/Turkey-Konyaspor,/torku-konyaspor/startseite/verein/2293
Ugur Demirok,Demirok,Konyaspor,Above 200,Super Lig (TUR),TUR,/ugur-demirok/profil/spieler/44977,/Players/80148/Show/Ugur-Demirok,/Teams/2006/Show/Turkey-Konyaspor,/torku-konyaspor/startseite/verein/2293
Ferhat Öztorun,Öztorun,Konyaspor,Above 200,Super Lig (TUR),TUR,/ferhat-oztorun/profil/spieler/37839,/Players/22165/Show/Ferhat-Öztorun,/Teams/2006/Show/Turkey-Konyaspor,/torku-konyaspor/startseite/verein/2293
Nejc Skubic,Skubic,Konyaspor,Above 200,Super Lig (TUR),TUR,/nejc-skubic/profil/spieler/91434,/Players/40609/Show/Nejc-Skubic,/Teams/2006/Show/Turkey-Konyaspor,/torku-konyaspor/startseite/verein/2293
Serkan Kirintili,Kirintili,Konyaspor,Above 200,Super Lig (TUR),TUR,/serkan-kirintili/profil/spieler/16058,/Players/32433/Show/Serkan-Kirintili,/Teams/2006/Show/Turkey-Konyaspor,/torku-konyaspor/startseite/verein/2293
Aissa Mandi,Mandi,Real Betis,Top 50,La Liga (SPA),SPA,/aissa-mandi/profil/spieler/80293,/Players/90115/Show/Aissa-Mandi,/Teams/54/Show/Spain-Real-Betis,/real-betis-sevilla/startseite/verein/150
Jesé,Jesé,Real Betis,Top 50,La Liga (SPA),SPA,/jese/profil/spieler/134936,/Players/106028/Show/Jesé,/Teams/54/Show/Spain-Real-Betis,/real-betis-sevilla/startseite/verein/150
Diego Lainez,Lainez,Real Betis,Top 50,La Liga (SPA),SPA,/diego-lainez/profil/spieler/371174,/Players/369101/Show/Diego-Lainez,/Teams/54/Show/Spain-Real-Betis,/real-betis-sevilla/startseite/verein/150
Wilfrid Kaptoum,Kaptoum,Real Betis,Top 50,La Liga (SPA),SPA,/wilfrid-kaptoum/profil/spieler/256120,/Players/300995/Show/Wilfrid-Kaptoum,/Teams/54/Show/Spain-Real-Betis,/real-betis-sevilla/startseite/verein/150
Maxi Gómez,Gómez,Celta Vigo,Top 150,La Liga (SPA),SPA,/maximiliano-gomez/profil/spieler/396894,/Players/344119/Show/Maxi-Gómez,/Teams/62/Show/Spain-Celta-Vigo,/celta-vigo/startseite/verein/940
David Costas,Costas,Celta Vigo,Top 150,La Liga (SPA),SPA,/david-costas/profil/spieler/276111,/Players/135404/Show/David-Costas,/Teams/62/Show/Spain-Celta-Vigo,/celta-vigo/startseite/verein/940
Ryad Boudebouz,Boudebouz,Celta Vigo,Top 150,La Liga (SPA),SPA,/ryad-boudebouz/profil/spieler/77826,/Players/67958/Show/Ryad-Boudebouz,/Teams/62/Show/Spain-Celta-Vigo,/celta-vigo/startseite/verein/940
David Juncà,Juncà,Celta Vigo,Top 150,La Liga (SPA),SPA,/david-junca/profil/spieler/164055,/Players/140925/Show/David-Juncà,/Teams/62/Show/Spain-Celta-Vigo,/celta-vigo/startseite/verein/940
Iago Aspas,Aspas,Celta Vigo,Top 150,La Liga (SPA),SPA,/iago-aspas/profil/spieler/72047,/Players/91242/Show/Iago-Aspas,/Teams/62/Show/Spain-Celta-Vigo,/celta-vigo/startseite/verein/940
Andrew Hjulsager,Hjulsager,Celta Vigo,Top 150,La Liga (SPA),SPA,/andrew-hjulsager/profil/spieler/167798,/Players/118234/Show/Andrew-Hjulsager,/Teams/62/Show/Spain-Celta-Vigo,/celta-vigo/startseite/verein/940
Jozabed Sánchez,Sánchez,Celta Vigo,Top 150,La Liga (SPA),SPA,/jozabed-sanchez/profil/spieler/207924,/Players/141058/Show/Jozabed-Sánchez,/Teams/62/Show/Spain-Celta-Vigo,/celta-vigo/startseite/verein/940
Kevin Vázquez,Vázquez,Celta Vigo,Top 150,La Liga (SPA),SPA,/kevin-vazquez/profil/spieler/221315,/Players/279512/Show/Kevin-Vázquez,/Teams/62/Show/Spain-Celta-Vigo,/celta-vigo/startseite/verein/940
Lucas Olaza,Olaza,Celta Vigo,Top 150,La Liga (SPA),SPA,/lucas-olaza/profil/spieler/216240,/Players/146763/Show/Lucas-Olaza,/Teams/62/Show/Spain-Celta-Vigo,/celta-vigo/startseite/verein/940
Mathias Jensen,Jensen,Celta Vigo,Top 150,La Liga (SPA),SPA,/mathias-jensen/profil/spieler/319859,/Players/339674/Show/Mathias-Jensen,/Teams/62/Show/Spain-Celta-Vigo,/celta-vigo/startseite/verein/940
Yuri Gazinskiy,Gazinskiy,FC Krasnodar,Top 100,Premier Liga (RUS),RUS,/yuri-gazinskiy/profil/spieler/159957,/Players/132578/Show/Yuri-Gazinskiy,/Teams/7164/Show/Russia-FC-Krasnodar,/fk-krasnodar/startseite/verein/16704
Kristoffer Olsson,Olsson,FC Krasnodar,Top 100,Premier Liga (RUS),RUS,/kristoffer-olsson/profil/spieler/193592,/Players/136825/Show/Kristoffer-Olsson,/Teams/7164/Show/Russia-FC-Krasnodar,/fk-krasnodar/startseite/verein/16704
Sergey Petrov,Petrov,FC Krasnodar,Top 100,Premier Liga (RUS),RUS,/sergey-petrov/profil/spieler/102581,/Players/75477/Show/Sergey-Petrov,/Teams/7164/Show/Russia-FC-Krasnodar,/fk-krasnodar/startseite/verein/16704
Nikolai Markov,Markov,FC Krasnodar,Top 100,Premier Liga (RUS),RUS,/nikolay-markov/profil/spieler/89088,/Players/72441/Show/Nikolai-Markov,/Teams/7164/Show/Russia-FC-Krasnodar,/fk-krasnodar/startseite/verein/16704
Aleksandr Martynovich,Martynovich,FC Krasnodar,Top 100,Premier Liga (RUS),RUS,/aleksandr-martynovich/profil/spieler/59352,/Players/30091/Show/Aleksandr-Martynovich,/Teams/7164/Show/Russia-FC-Krasnodar,/fk-krasnodar/startseite/verein/16704
Mauricio Pereyra,Pereyra,FC Krasnodar,Top 100,Premier Liga (RUS),RUS,/mauricio-pereyra/profil/spieler/102452,/Players/73926/Show/Mauricio-Pereyra,/Teams/7164/Show/Russia-FC-Krasnodar,/fk-krasnodar/startseite/verein/16704
Artem Golubev,Golubev,FC Krasnodar,Top 100,Premier Liga (RUS),RUS,/artem-golubev/profil/spieler/375663,/Players/356991/Show/Artem-Golubev,/Teams/7164/Show/Russia-FC-Krasnodar,/fk-krasnodar/startseite/verein/16704
Dmitriy Stotskiy,Stotskiy,FC Krasnodar,Top 100,Premier Liga (RUS),RUS,/dmitri-stotskiy/profil/spieler/124700,/Players/271111/Show/Dmitriy-Stotskiy,/Teams/7164/Show/Russia-FC-Krasnodar,/fk-krasnodar/startseite/verein/16704
Nicolas Benezet,Benezet,Guingamp,Above 200,Ligue 1 (FRA),FRA,/nicolas-benezet/profil/spieler/164230,/Players/93147/Show/Nicolas-Benezet,/Teams/426/Show/France-Guingamp,/ea-guingamp/startseite/verein/855
Félix Eboa Eboa,Eboa,Guingamp,Above 200,Ligue 1 (FRA),FRA,/felix-eboa-eboa/profil/spieler/296359,/Players/342544/Show/Félix-Eboa-Eboa,/Teams/426/Show/France-Guingamp,/ea-guingamp/startseite/verein/855
Marcus Thuram,Thuram,Guingamp,Above 200,Ligue 1 (FRA),FRA,/marcus-thuram/profil/spieler/318528,/Players/296322/Show/Marcus-Thuram,/Teams/426/Show/France-Guingamp,/ea-guingamp/startseite/verein/855
Alexandre Mendy,Mendy,Guingamp,Above 200,Ligue 1 (FRA),FRA,/alexandre-mendy/profil/spieler/290561,/Players/288901/Show/Alexandre-Mendy,/Teams/426/Show/France-Guingamp,/ea-guingamp/startseite/verein/855
Jérémy Sorbon,Sorbon,Guingamp,Above 200,Ligue 1 (FRA),FRA,/jeremy-sorbon/profil/spieler/56820,/Players/23906/Show/Jérémy-Sorbon,/Teams/426/Show/France-Guingamp,/ea-guingamp/startseite/verein/855
Papy Djilobodji,Djilobodji,Guingamp,Above 200,Ligue 1 (FRA),FRA,/papy-djilobodji/profil/spieler/136610,/Players/83456/Show/Papy-Djilobodji,/Teams/426/Show/France-Guingamp,/ea-guingamp/startseite/verein/855
Marc-Aurèle Caillard,Caillard,Guingamp,Above 200,Ligue 1 (FRA),FRA,/marc-aurele-caillard/profil/spieler/205465,/Players/108388/Show/Marc-Aurèle-Caillard,/Teams/426/Show/France-Guingamp,/ea-guingamp/startseite/verein/855
Tomas Hubocan,Hubocan,Marseille,Above 200,Ligue 1 (FRA),FRA,/tomas-hubocan/profil/spieler/63252,/Players/33286/Show/Tomas-Hubocan,/Teams/249/Show/France-Marseille,/olympique-marseille/startseite/verein/244
Boubacar Kamara,Kamara,Marseille,Above 200,Ligue 1 (FRA),FRA,/boubacar-kamara/profil/spieler/394327,/Players/331790/Show/Boubacar-Kamara,/Teams/249/Show/France-Marseille,/olympique-marseille/startseite/verein/244
Clinton N'Jie,N'Jie,Marseille,Above 200,Ligue 1 (FRA),FRA,/clinton-njie/profil/spieler/241119,/Players/121849/Show/Clinton-N-Jie,/Teams/249/Show/France-Marseille,/olympique-marseille/startseite/verein/244
Dimitri Payet,Payet,Marseille,Above 200,Ligue 1 (FRA),FRA,/dimitri-payet/profil/spieler/37647,/Players/14058/Show/Dimitri-Payet,/Teams/249/Show/France-Marseille,/olympique-marseille/startseite/verein/244
Steve Mandanda,Mandanda,Marseille,Above 200,Ligue 1 (FRA),FRA,/steve-mandanda/profil/spieler/23951,/Players/29545/Show/Steve-Mandanda,/Teams/249/Show/France-Marseille,/olympique-marseille/startseite/verein/244
Florian Thauvin,Thauvin,Marseille,Above 200,Ligue 1 (FRA),FRA,/florian-thauvin/profil/spieler/184892,/Players/99143/Show/Florian-Thauvin,/Teams/249/Show/France-Marseille,/olympique-marseille/startseite/verein/244
Bouna Sarr,Sarr,Marseille,Above 200,Ligue 1 (FRA),FRA,/bouna-sarr/profil/spieler/190685,/Players/104747/Show/Bouna-Sarr,/Teams/249/Show/France-Marseille,/olympique-marseille/startseite/verein/244
Nick Kuipers,Kuipers,FC Emmen,Above 200,Eredivise (NET),NET,/nick-kuipers/profil/spieler/159032,/Players/346321/Show/Nick-Kuipers,/Teams/875/Show/Netherlands-FC-Emmen,/fc-emmen/startseite/verein/1283
Gersom Klok,Klok,FC Emmen,Above 200,Eredivise (NET),NET,/gersom-klok/profil/spieler/56325,/Players/361868/Show/Gersom-Klok,/Teams/875/Show/Netherlands-FC-Emmen,/fc-emmen/startseite/verein/1283
Sven Braken,Braken,FC Emmen,Above 200,Eredivise (NET),NET,/sven-braken/profil/spieler/185400,/Players/369400/Show/Sven-Braken,/Teams/875/Show/Netherlands-FC-Emmen,/fc-emmen/startseite/verein/1283
Michael de Leeuw,Leeuw,FC Emmen,Above 200,Eredivise (NET),NET,/michael-de-leeuw/profil/spieler/110906,/Players/77725/Show/Michael-de-Leeuw,/Teams/875/Show/Netherlands-FC-Emmen,/fc-emmen/startseite/verein/1283
Caner Cavlan,Cavlan,FC Emmen,Above 200,Eredivise (NET),NET,/caner-cavlan/profil/spieler/136550,/Players/108283/Show/Caner-Cavlan,/Teams/875/Show/Netherlands-FC-Emmen,/fc-emmen/startseite/verein/1283
Luciano Slagveer,Slagveer,FC Emmen,Above 200,Eredivise (NET),NET,/luciano-slagveer/profil/spieler/187298,/Players/110200/Show/Luciano-Slagveer,/Teams/875/Show/Netherlands-FC-Emmen,/fc-emmen/startseite/verein/1283
Nicklas Pedersen,Pedersen,FC Emmen,Above 200,Eredivise (NET),NET,/nicklas-pedersen/profil/spieler/44588,/Players/18234/Show/Nicklas-Pedersen,/Teams/875/Show/Netherlands-FC-Emmen,/fc-emmen/startseite/verein/1283
Hilal Ben Moussa,Moussa,FC Emmen,Above 200,Eredivise (NET),NET,/hilal-ben-moussa/profil/spieler/223405,/Players/113087/Show/Hilal-Ben-Moussa,/Teams/875/Show/Netherlands-FC-Emmen,/fc-emmen/startseite/verein/1283
Papiss Demba Cissé,Cissé,Alanyaspor,Above 200,Super Lig (TUR),TUR,/papiss-demba-cisse/profil/spieler/33952,/Players/24223/Show/Papiss-Demba-Cissé,/Teams/3473/Show/Turkey-Alanyaspor,/alanyaspor/startseite/verein/11282
Georgios Tzavellas,Tzavellas,Alanyaspor,Above 200,Super Lig (TUR),TUR,/georgios-tzavellas/profil/spieler/42942,/Players/24886/Show/Georgios-Tzavellas,/Teams/3473/Show/Turkey-Alanyaspor,/alanyaspor/startseite/verein/11282
Welinton,Welinton,Alanyaspor,Above 200,Super Lig (TUR),TUR,/welinton/profil/spieler/95152,/Players/127681/Show/Welinton,/Teams/3473/Show/Turkey-Alanyaspor,/alanyaspor/startseite/verein/11282
Taha Yalciner,Yalciner,Alanyaspor,Above 200,Super Lig (TUR),TUR,/taha-yalciner/profil/spieler/51938,/Players/67666/Show/Taha-Yalciner,/Teams/3473/Show/Turkey-Alanyaspor,/alanyaspor/startseite/verein/11282
Mbilla Etame,Etame,Alanyaspor,Above 200,Super Lig (TUR),TUR,/mbilla-etame/profil/spieler/78798,/Players/79654/Show/Mbilla-Etame,/Teams/3473/Show/Turkey-Alanyaspor,/alanyaspor/startseite/verein/11282
Ceyhun Gülselam,Gülselam,Alanyaspor,Above 200,Super Lig (TUR),TUR,/ceyhun-gulselam/profil/spieler/37216,/Players/27219/Show/Ceyhun-Gülselam,/Teams/3473/Show/Turkey-Alanyaspor,/alanyaspor/startseite/verein/11282
Nikola Maras,Maras,Chaves,Above 200,Liga NOS (POR),POR,/nikola-maras/profil/spieler/258475,/Players/50044/Show/Nikola-Maras,/Teams/2008/Show/Portugal-Chaves,/gd-chaves/startseite/verein/3325
João Teixeira,Teixeira,Chaves,Above 200,Liga NOS (POR),POR,/joao-teixeira/profil/spieler/182710,/Players/255627/Show/João-Teixeira,/Teams/2008/Show/Portugal-Chaves,/gd-chaves/startseite/verein/3325
Lionn,Lionn,Chaves,Above 200,Liga NOS (POR),POR,/lionn/profil/spieler/75116,/Players/67201/Show/Lionn,/Teams/2008/Show/Portugal-Chaves,/gd-chaves/startseite/verein/3325
Platiny,Platiny,Chaves,Above 200,Liga NOS (POR),POR,/platiny/profil/spieler/248901,/Players/322852/Show/Platiny,/Teams/2008/Show/Portugal-Chaves,/gd-chaves/startseite/verein/3325
Niltinho,Niltinho,Chaves,Above 200,Liga NOS (POR),POR,/niltinho/profil/spieler/271353,/Players/281379/Show/Niltinho,/Teams/2008/Show/Portugal-Chaves,/gd-chaves/startseite/verein/3325
William,William,Chaves,Above 200,Liga NOS (POR),POR,/william/profil/spieler/153207,/Players/303091/Show/William,/Teams/2008/Show/Portugal-Chaves,/gd-chaves/startseite/verein/3325
Costinha,Costinha,Chaves,Above 200,Liga NOS (POR),POR,/costinha/profil/spieler/236886,/Players/322764/Show/Costinha,/Teams/2008/Show/Portugal-Chaves,/gd-chaves/startseite/verein/3325
Nuno Coelho,Coelho,Chaves,Above 200,Liga NOS (POR),POR,/nuno-andre-coelho/profil/spieler/40858,/Players/43907/Show/Nuno-Coelho,/Teams/2008/Show/Portugal-Chaves,/gd-chaves/startseite/verein/3325
