current_value,highest_value,last_team,prev_team,prev_prev_team,link,value_loss,current_log,double_trans
270000,495000,1.FC Heidenheim,Erzgebirge Aue,FC Augsburg,/robert-strauss/profil/spieler/18068,-225000,12.506177237980511,2.5262227012804486
4500000,7200000,Valencia,Valencia B,Valencia U19,/toni-lato/profil/spieler/320271,-2700000,15.319587954740548,2.72913226804608
18000000,18000000,Aston Villa,Notts County,Aston Villa,/jack-grealish/profil/spieler/203460,0,16.70588231586044,2.8157608918853683
2250000,6300000,Vitesse,FC Augsburg,1.FC Nuremberg,/tim-matavz/profil/spieler/50303,-4050000,14.626440774180603,2.6828309027395756
4500000,4500000,Aston Villa,Middlesbrough,Bristol City,/albert-adomah/profil/spieler/83430,0,15.319587954740548,2.72913226804608
90000,315000,Belenenses SAD,Feirense,Felgueiras,/kiki/profil/spieler/270055,-225000,11.407564949312402,2.4342767273655532
608000,608000,Vancouver,UConn Huskies,No_team,/jake-nerwinski/profil/spieler/482612,0,13.317930160948304,2.5891112597152506
6750000,6750000,Fenerbahce,Rabotnicki,Rabot. Youth,/eljif-elmas/profil/spieler/400489,0,15.725053062848712,2.755255177006802
18000000,27000000,Marseille,West Ham,Marseille,/dimitri-payet/profil/spieler/37647,-9000000,16.70588231586044,2.8157608918853683
4050000,5400000,Bayern Munich,VfB Stuttgart,Stuttgart II,/sven-ulreich/profil/spieler/40680,-1350000,15.214227439082721,2.7222310057917984
900000,1350000,VfL Bochum,TSG Hoffenheim,TSG Hoffenheim,/danilo-soares/profil/spieler/154396,-450000,13.710150042306449,2.6181364375191847
585000,810000,Zulte Waregem,NAC Breda,Zulte Waregem,/robert-muhren/profil/spieler/186763,-225000,13.279367126213993,2.586211486754112
1580000,1580000,Kansas,Derby,Dundee United,/johnny-russell/profil/spieler/55494,0,14.27293540500315,2.658365114959758
1800000,2700000,Aston Villa,Nottm Forest,Arsenal,/henri-lansbury/profil/spieler/44794,-900000,14.403297222866392,2.667457154181619
113000,113000,FC Dallas,Roughnecks FC,FC Dallas,/brandon-servania/profil/spieler/455979,0,11.635143097694478,2.4540300955780205
3150000,3150000,Fenerbahce,Grêmio,Chapecoense U20,/jailson/profil/spieler/366948,0,14.962913010801817,2.705574673564241
9000000,10800000,Middlesbrough,Nottm Forest,Peterborough,/britt-assombalonga/profil/spieler/186172,-1800000,16.012735135300492,2.773384351599064
675000,675000,West Brom,Scunthorpe Utd.,Hull City,/conor-townsend/profil/spieler/146509,0,13.422467969854667,2.5969300170092384
540000,630000,Anzhi,Dinamo Moscow,Orenburg,/ivan-markelov/profil/spieler/106569,-90000,13.199324418540456,2.580165647868961
6300000,8100000,Olympique Lyon,Besiktas,Hannover 96,/marcelo/profil/spieler/52920,-1800000,15.65606019136176,2.7508580747058122
1800000,5850000,Dinamo Moscow,Dinamo M II,Akademia Dinamo,/anton-shunin/profil/spieler/37549,-4050000,14.403297222866392,2.667457154181619
6750000,10800000,Athletic,Liverpool U23,Athletic,/mikel-san-jose/profil/spieler/52469,-4050000,15.725053062848712,2.755255177006802
27000000,28800000,Spurs,Ajax,RKC Waalwijk,/jan-vertonghen/profil/spieler/43250,-1800000,17.111347423968603,2.8397418354737174
540000,675000,Minnesota Utd.,Colorado,Montreal Impact,/eric-miller/profil/spieler/245315,-135000,13.199324418540456,2.580165647868961
135000,135000,NY Red Bulls,Valencienne U19,Monmouth,/kyle-duncan/profil/spieler/349699,0,11.813030057420567,2.469203164398985
630000,630000,F. Düsseldorf,Erzgebirge Aue,F. Düsseldorf,/emmanuel-iyoha/profil/spieler/314245,0,13.353475098367715,2.5917766579661077
2700000,7200000,Genoa,Lazio,Genoa,/romulo/profil/spieler/121756,-4500000,14.808762330974558,2.6952190549681467
135000,135000,Trabzonspor,Trabzonspor U21,1461 Trabzon,/murat-cem-akpinar/profil/spieler/388913,0,11.813030057420567,2.469203164398985
450000,450000,Werder Bremen,W. Bremen U19,W. Bremen U17,/luca-plogmann/profil/spieler/335997,0,13.017002861746503,2.5662564153311536
1350000,2700000,Swansea,Heerenveen,Feyenoord,/erwin-mulder/profil/spieler/56631,-1350000,14.115615150414612,2.647281642081681
1350000,2700000,Celta de Vigo,SD Eibar,Girona,/david-junca/profil/spieler/164055,-1350000,14.115615150414612,2.647281642081681
900000,1980000,CA Rosario,San Lorenzo,Argentinos Jrs,/matias-caruzzo/profil/spieler/56573,-1080000,13.710150042306449,2.6181364375191847
540000,810000,Nacional,Gil Vicente,Portimonense,/vitor-goncalves/profil/spieler/194547,-270000,13.199324418540456,2.580165647868961
6750000,9900000,Bilbao Athletic,Athletic,Athletic,/markel-susaeta/profil/spieler/54245,-3150000,15.725053062848712,2.755255177006802
2250000,2250000,SM Caen,Marseille,AS Nancy,/brice-samba/profil/spieler/191056,0,14.626440774180603,2.6828309027395756
6750000,12600000,Real Sociedad,Man City,Real Sociedad,/geronimo-rulli/profil/spieler/229604,-5850000,15.725053062848712,2.755255177006802
31500000,31500000,TSG Hoffenheim,Leicester,TSG Hoffenheim,/andrej-kramaric/profil/spieler/46580,0,17.26549810379586,2.84871018092077
1800000,2700000,SD Eibar,Espanyol,Rayo Vallecano,/anaitz-arbilla/profil/spieler/71548,-900000,14.403297222866392,2.667457154181619
7200000,7200000,GZ Evergrande,TJ Tianhai,GZ Evergrande,/alan/profil/spieler/73460,0,15.789591583986283,2.7593509624476806
7200000,7200000,TSG Hoffenheim,FC Ingolstadt,VfR Aalen,/benjamin-hubner/profil/spieler/52348,0,15.789591583986283,2.7593509624476806
360000,405000,FC St. Pauli,1.FC Heidenheim,Heidenheim U19,/kevin-lankford/profil/spieler/338879,-45000,12.793859310432293,2.5489653144403843
180000,540000,MSV Duisburg,1.FC K'lautern,FC 08 Homburg,/enis-hajri/profil/spieler/28735,-360000,12.100712129872347,2.493264304579342
2250000,15300000,Marseille,Crystal Palace,Marseille,/steve-mandanda/profil/spieler/23951,-13050000,14.626440774180603,2.6828309027395756
3150000,4500000,Real Sociedad,SD Eibar,Real Sociedad,/raul-navas/profil/spieler/142419,-1350000,14.962913010801817,2.705574673564241
7200000,7200000,R. Strasbourg,FC Nantes,Évian,/adrien-thomasson/profil/spieler/215977,0,15.789591583986283,2.7593509624476806
4500000,4500000,TSG Hoffenheim,PSV Eindhoven,PSV U21,/joshua-brenet/profil/spieler/207006,0,15.319587954740548,2.72913226804608
4500000,5400000,Bologna,CDUC,Antofagasta,/erick-pulgar/profil/spieler/215616,-900000,15.319587954740548,2.72913226804608
270000,540000,D.C. United,Salt Lake,Salt Lake,/nick-rimando/profil/spieler/39434,-270000,12.506177237980511,2.5262227012804486
1620000,1620000,Independiente,Aldosivi,Independiente,/lucas-villalba/profil/spieler/240913,0,14.297936707208567,2.660115240646414
450000,900000,Quakes,Ipswich,Derby,/simon-dawkins/profil/spieler/57488,-450000,13.017002861746503,2.5662564153311536
225000,450000,1.FC Heidenheim,1860 Munich,1860 München II,/vitus-eicher/profil/spieler/57796,-225000,12.323855681186558,2.5115368702785252
36000000,36000000,SSC Napoli,Real Betis,Elche CF,/fabian-ruiz/profil/spieler/350219,0,17.399029496420383,2.8564144285971467
900000,900000,SD Huesca,Valencia B,CD Numancia,/carlos-akapo/profil/spieler/225015,0,13.710150042306449,2.6181364375191847
630000,630000,Chaves,São Caetano,Alagoano,/niltinho/profil/spieler/271353,0,13.353475098367715,2.5917766579661077
675000,900000,MSV Duisburg,VfB Stuttgart,Zbrojovka Brno,/borys-tashchy/profil/spieler/138292,-225000,13.422467969854667,2.5969300170092384
2250000,2700000,Al Arabi,Cardiff,Coventry,/aron-gunnarsson/profil/spieler/63821,-450000,14.626440774180603,2.6828309027395756
900000,1350000,Chaves,Kayserispor,MSK Zilina,/william/profil/spieler/153207,-450000,13.710150042306449,2.6181364375191847
1080000,2520000,Dinamo Moscow,VfB Stuttgart,US Palermo,/toni-sunjic/profil/spieler/60790,-1440000,13.892471599100402,2.6313470818366054
10800000,12600000,Udinese Calcio,Slavia Prag,1.FK Pribram,/antonin-barak/profil/spieler/272261,-1800000,16.195056692094447,2.7847060532095984
1800000,1800000,Everton U23,Bolton,Everton U23,/callum-connolly/profil/spieler/308632,0,14.403297222866392,2.667457154181619
31500000,31500000,Liverpool,Charlton,Charlton U18,/joe-gomez/profil/spieler/256178,0,17.26549810379586,2.84871018092077
270000,450000,Internacional,Rio Ave FC,Internacional,/junio/profil/spieler/520469,-180000,12.506177237980511,2.5262227012804486
225000,270000,SCO Angers,Korona Kielce,ASV Geel,/elhadji-pape-diaw/profil/spieler/410238,-45000,12.323855681186558,2.5115368702785252
45000000,45000000,Marseille,Newcastle,Marseille,/florian-thauvin/profil/spieler/184892,0,17.622173047734595,2.8691579413789916
2250000,2250000,Sporting CP,Sporting CP U23,Sporting B,/miguel-luis/profil/spieler/357161,0,14.626440774180603,2.6828309027395756
450000,4500000,Real Oviedo,Real Sociedad,Real Sociedad B,/carlos-martinez/profil/spieler/58074,-4050000,13.017002861746503,2.5662564153311536
450000,720000,Montpellier,HSC Montpellier B,HSC Montpellier U19,/yannis-ammour/profil/spieler/420782,-270000,13.017002861746503,2.5662564153311536
2250000,2250000,Estudiantes,Tigre,Defensa,/facundo-sanchez/profil/spieler/107523,0,14.626440774180603,2.6828309027395756
2250000,2250000,Parma,Venezia,FC Koper,/leo-stulac/profil/spieler/171159,0,14.626440774180603,2.6828309027395756
6300000,6300000,Brighton,Brighton U18,Lewes U18,/solly-march/profil/spieler/209212,0,15.65606019136176,2.7508580747058122
1130000,1130000,1.FC Heidenheim,SSV Ulm 1846,SSV Ulm 1846 II,/sebastian-griesbeck/profil/spieler/153555,0,13.937728190688523,2.634599421512393
10800000,10800000,Brighton,Bristol City,Brighton,/lewis-dunk/profil/spieler/148153,0,16.195056692094447,2.7847060532095984
2700000,6300000,PSV Eindhoven,FC Utrecht,FC Utrecht U19,/bart-ramselaar/profil/spieler/326701,-3600000,14.808762330974558,2.6952190549681467
540000,540000,Loko Moscow,Kazanka,Loko Moscow II,/roman-tugarev/profil/spieler/289643,0,13.199324418540456,2.580165647868961
810000,1350000,Dinamo Moscow,Mordovia,Torpedo Moscow,/vladimir-rykov/profil/spieler/117802,-540000,13.604789526648622,2.6104219018214327
270000,270000,NAC Breda,Bury,Bradford,/greg-leigh/profil/spieler/201586,0,12.506177237980511,2.5262227012804486
1130000,1350000,Chaves,Vitória Setúbal,Lusitano FCV,/costinha/profil/spieler/236886,-220000,13.937728190688523,2.634599421512393
18000000,18000000,SSC Napoli,Udinese Calcio,SSC Napoli,/alex-meret/profil/spieler/240414,0,16.70588231586044,2.8157608918853683
9000000,9000000,Nottm Forest,Benfica,Benfica B,/joao-carvalho/profil/spieler/258005,0,16.012735135300492,2.773384351599064
9000000,9000000,Newcastle,CD Tenerife,Tenerife U19,/ayoze-perez/profil/spieler/246968,0,16.012735135300492,2.773384351599064
2700000,2700000,Birmingham,Burnley,Birmingham,/lukas-jutkiewicz/profil/spieler/33507,0,14.808762330974558,2.6952190549681467
1130000,1130000,Heracles Almelo,Telstar,Telstar,/mohammed-osman/profil/spieler/273431,0,13.937728190688523,2.634599421512393
450000,720000,Brentford B,Klubi 04,HJK U19,/jaakko-oksanen/profil/spieler/433893,-270000,13.017002861746503,2.5662564153311536
900000,900000,SC Amiens,SC Amiens B,FC Le Mans B,/oualid-el-hajjam/profil/spieler/283127,0,13.710150042306449,2.6181364375191847
1350000,1350000,E. Frankfurt,Maccabi Haifa,M. Haifa U19,/taleb-tawatha/profil/spieler/60761,0,14.115615150414612,2.647281642081681
4050000,6300000,Hannover 96,Corinthians,Hannover 96,/jonathas/profil/spieler/58345,-2250000,15.214227439082721,2.7222310057917984
1080000,1080000,Konyaspor,FC Lorient,Lillestrøm SK,/moryke-fofana/profil/spieler/240497,0,13.892471599100402,2.6313470818366054
270000,1800000,CA Banfield,Huracán,Quilmes,/adrian-calello/profil/spieler/55911,-1530000,12.506177237980511,2.5262227012804486
2700000,2700000,Swansea,Swansea U23,Shrewsbury,/daniel-james/profil/spieler/319301,0,14.808762330974558,2.6952190549681467
90000,90000,VfL Bochum,VfL Bochum U19,RW Essen U19,/baris-ekincier/profil/spieler/383223,0,11.407564949312402,2.4342767273655532
1350000,1350000,Nottm Forest,QPR,Huddersfield,/jack-robinson/profil/spieler/128909,0,14.115615150414612,2.647281642081681
2250000,2700000,Werder Bremen,1.FC Nuremberg,Rot-Weiß Erfurt,/kevin-mohwald/profil/spieler/94137,-450000,14.626440774180603,2.6828309027395756
12600000,12600000,Genoa,Cittadella,Prato,/christian-kouame/profil/spieler/337725,0,16.349207371921707,2.7941794173865815
135000,135000,Konyaspor,A. Selcukspor,Konyaspor,/mucahit-can-akcay/profil/spieler/315202,0,11.813030057420567,2.469203164398985
900000,900000,SC Freiburg,SC Paderborn,SC Freiburg,/mohamed-drager/profil/spieler/192167,0,13.710150042306449,2.6181364375191847
810000,810000,Boavista,Vizela,Famalicão,/joao-talocha/profil/spieler/205116,0,13.604789526648622,2.6104219018214327
900000,7380000,FC Dallas,FC Luzern,FC Luzern,/reto-ziegler/profil/spieler/9915,-6480000,13.710150042306449,2.6181364375191847
270000,3600000,Parma,Chievo Verona,Parma,/massimo-gobbi/profil/spieler/28020,-3330000,12.506177237980511,2.5262227012804486
540000,2250000,E. Frankfurt,MSV Duisburg,E. Frankfurt,/felix-wiedwald/profil/spieler/44594,-1710000,13.199324418540456,2.580165647868961
630000,630000,Real Zaragoza,FC Porto B,FC Porto U19,/diogo-verdasca/profil/spieler/225162,0,13.353475098367715,2.5917766579661077
225000,225000,Sounders FC,Tacoma Defiance,Sounders FC,/handwalla-bwana/profil/spieler/425824,0,12.323855681186558,2.5115368702785252
1350000,4950000,Swansea,West Brom,Swansea,/jefferson-montero/profil/spieler/77932,-3600000,14.115615150414612,2.647281642081681
4050000,4050000,Middlesbrough,Sunderland,Man Utd,/paddy-mcnair/profil/spieler/167268,0,15.214227439082721,2.7222310057917984
2250000,6300000,E. Frankfurt,Hannover 96,E. Frankfurt,/nicolai-muller/profil/spieler/39426,-4050000,14.626440774180603,2.6828309027395756
1800000,2340000,Montreal Impact,San Lorenzo,Lecce,/ignacio-piatti/profil/spieler/37433,-540000,14.403297222866392,2.667457154181619
315000,315000,Boavista,Botev Plovdiv,Al-Shaab,/gustavo-sauer/profil/spieler/336158,0,12.66032791780777,2.5384733182611328
2700000,6300000,Sporting CP,Aldosivi,Sporting CP,/alan-ruiz/profil/spieler/190442,-3600000,14.808762330974558,2.6952190549681467
1130000,1130000,CA Talleres,River Plate II,River Plate U20,/facundo-medina/profil/spieler/474800,0,13.937728190688523,2.634599421512393
1800000,1800000,SC Paderborn,FC Schalke 04,SCR Altach,/bernard-tekpetey/profil/spieler/422380,0,14.403297222866392,2.667457154181619
675000,3150000,Swansea,QPR,Terrassa FC,/angel-rangel/profil/spieler/66550,-2475000,13.422467969854667,2.5969300170092384
68000,315000,Farense,Santa Clara,Santa Clara,/clemente/profil/spieler/59372,-247000,11.127262984158243,2.409398221672778
8100000,8100000,Hertha BSC,Hertha BSC U19,Hertha BSC U17,/maximilian-mittelstadt/profil/spieler/282660,0,15.907374619642667,2.766782814254532
450000,900000,Santa Clara,FC Porto,Feirense,/ze-manuel/profil/spieler/113025,-450000,13.017002861746503,2.5662564153311536
18000000,22500000,Celta de Vigo,Sevilla FC,Liverpool,/iago-aspas/profil/spieler/72047,-4500000,16.70588231586044,2.8157608918853683
900000,1620000,Parma,Trapani,Reggina,/antonino-barilla/profil/spieler/39828,-720000,13.710150042306449,2.6181364375191847
900000,900000,Y. Malatyaspor,AC Le Havre,Rodez AF,/issam-chebake/profil/spieler/332049,0,13.710150042306449,2.6181364375191847
225000,540000,Ipswich,Bristol City,Colchester Utd.,/dean-gerken/profil/spieler/42055,-315000,12.323855681186558,2.5115368702785252
630000,630000,Vélez Sarsfield,Argentinos Jrs,Italiano,/joaquin-laso/profil/spieler/360797,0,13.353475098367715,2.5917766579661077
45000,11250000,Zenit S-Pb,KS Samara,KS Samara II,/aleksandr-anyukov/profil/spieler/17749,-11205000,10.714417768752456,2.3715902894886067
675000,1800000,F. Düsseldorf,MSV Duisburg,F. Düsseldorf,/havard-nielsen/profil/spieler/136181,-1125000,13.422467969854667,2.5969300170092384
135000,135000,QPR,Chesterfield FC,QPR,/osman-kakay/profil/spieler/419576,0,11.813030057420567,2.469203164398985
675000,675000,Greuther Fürth,Würzb. Kickers,1.FC Magdeburg,/sebastian-ernst/profil/spieler/108198,0,13.422467969854667,2.5969300170092384
6750000,6750000,PSV Eindhoven,CF Pachuca,CF Pachuca U20,/erick-gutierrez/profil/spieler/298796,0,15.725053062848712,2.755255177006802
2250000,2250000,Sporting CP,Akhmat Grozny,RSC Anderlecht,/idrissa-doumbia/profil/spieler/430579,0,14.626440774180603,2.6828309027395756
540000,630000,Cádiz CF,R. Majadahonda,Cádiz CF,/dani-romera/profil/spieler/271451,-90000,13.199324418540456,2.580165647868961
270000,360000,Argentinos Jrs,CA Cerro,Maldonado,/leandro-paiva/profil/spieler/269524,-90000,12.506177237980511,2.5262227012804486
31500000,40500000,Bay. Leverkusen,KRC Genk,AS Trencin U19,/leon-bailey/profil/spieler/387626,-9000000,17.26549810379586,2.84871018092077
270000,2700000,Vasco da Gama,CA Rosario,CA Rosario,/german-herrera/profil/spieler/32710,-2430000,12.506177237980511,2.5262227012804486
24300000,24300000,Bor. Dortmund,Werder Bremen,FC Copenhagen,/thomas-delaney/profil/spieler/91849,0,17.005986908310778,2.8335654531356425
450000,450000,Ipswich,St. Johnstone,Ipswich,/tristan-nydam/profil/spieler/483545,0,13.017002861746503,2.5662564153311536
360000,360000,Anzhi,Anzhi II,No_team,/pavel-kaloshin/profil/spieler/605627,0,12.793859310432293,2.5489653144403843
18000000,18000000,Chelsea,Everton,Chelsea,/kurt-zouma/profil/spieler/157509,0,16.70588231586044,2.8157608918853683
27000000,27000000,RB Leipzig,Lyngby BK,Lyngby BK U19,/yussuf-poulsen/profil/spieler/157635,0,17.111347423968603,2.8397418354737174
2030000,2030000,VfL Bochum,FC Ingolstadt,FC Wacker,/lukas-hinterseer/profil/spieler/59054,0,14.52354635101797,2.675771218625973
2250000,4500000,Reading,BJ Renhe,Reading,/sone-aluko/profil/spieler/42198,-2250000,14.626440774180603,2.6828309027395756
810000,5400000,Vitesse,Dinamo Moscow,RSC Anderlecht,/alexander-buttner/profil/spieler/38003,-4590000,13.604789526648622,2.6104219018214327
2030000,4320000,Basaksehir,Anzhi,Dinamo Moscow,/alexandru-epureanu/profil/spieler/45340,-2290000,14.52354635101797,2.675771218625973
450000,720000,Godoy Cruz,Vélez Sarsfield,Vélez II,/nahuel-arena/profil/spieler/552629,-270000,13.017002861746503,2.5662564153311536
90000,720000,RCD Mallorca,Ponferradina,Gimnàstic,/xisco-campos/profil/spieler/70946,-630000,11.407564949312402,2.4342767273655532
900000,1350000,NY Red Bulls,Karlsruher SC,1.FC K'lautern,/luis-robles/profil/spieler/47289,-450000,13.710150042306449,2.6181364375191847
270000,270000,SV Sandhausen,Hallescher FC,SV Sandhausen,/erik-zenga/profil/spieler/85961,0,12.506177237980511,2.5262227012804486
450000,900000,Middlesbrough,Sheffield Utd.,Huddersfield,/martin-cranie/profil/spieler/27659,-450000,13.017002861746503,2.5662564153311536
450000,450000,Willem II,Fortuna Sittard,Fortuna U19,/dries-saddiki/profil/spieler/370042,0,13.017002861746503,2.5662564153311536
54000000,54000000,Man City,Athletic,Bilbao Athletic,/aymeric-laporte/profil/spieler/176553,0,17.80449460452855,2.8794509312961876
4500000,6750000,Real Betis,Alavés,Real Betis,/takashi-inui/profil/spieler/98249,-2250000,15.319587954740548,2.72913226804608
225000,225000,Orlando City SC,Toronto FC,Orlando B,/richie-laryea/profil/spieler/417348,0,12.323855681186558,2.5115368702785252
4500000,4500000,Huddersfield,FC Copenhagen,PSV Eindhoven,/zanka/profil/spieler/52059,0,15.319587954740548,2.72913226804608
900000,2250000,Bolton,Cardiff,Brighton,/craig-noone/profil/spieler/81202,-1350000,13.710150042306449,2.6181364375191847
18000000,18000000,Real Madrid,Real Betis,Betis B,/dani-ceballos/profil/spieler/319745,0,16.70588231586044,2.8157608918853683
2250000,2250000,G. Bordeaux,Guingamp,G. Bordeaux,/alexandre-mendy/profil/spieler/290561,0,14.626440774180603,2.6828309027395756
2250000,5400000,Man City,Girona,Man City,/douglas-luiz/profil/spieler/447661,-3150000,14.626440774180603,2.6828309027395756
1800000,9000000,Swansea,Alavés,Swansea,/borja-baston/profil/spieler/85324,-7200000,14.403297222866392,2.667457154181619
2250000,2700000,F. Düsseldorf,FC St. Pauli,Holstein Kiel,/marvin-ducksch/profil/spieler/125103,-450000,14.626440774180603,2.6828309027395756
540000,540000,Minnesota Utd.,Minnesota NASL,CU Bluejays,/brent-kallman/profil/spieler/226643,0,13.199324418540456,2.580165647868961
40500000,40500000,Inter,Dinamo Zagreb,Inter,/marcelo-brozovic/profil/spieler/156617,0,17.516812532076766,2.86316113585577
1800000,2480000,SM Caen,Montpellier,Mangasport,/casimir-ninga/profil/spieler/392810,-680000,14.403297222866392,2.667457154181619
10800000,22500000,Valencia,Atlético Madrid,Sevilla FC,/kevin-gameiro/profil/spieler/27389,-11700000,16.195056692094447,2.7847060532095984
900000,9000000,PSV Eindhoven,Heerenveen,Heerenveen,/stijn-schaars/profil/spieler/4698,-8100000,13.710150042306449,2.6181364375191847
315000,675000,Vélez Sarsfield,Al-Ettifaq,Chacarita Jrs,/rodrigo-salinas/profil/spieler/125750,-360000,12.66032791780777,2.5384733182611328
450000,720000,Vélez Sarsfield,Vélez II,No_team,/alejo-montero/profil/spieler/649998,-270000,13.017002861746503,2.5662564153311536
225000,225000,CA Banfield,Banfield II,Banfield U20,/agustin-fontana/profil/spieler/345229,0,12.323855681186558,2.5115368702785252
1800000,3600000,G. Bordeaux,SM Caen,G. Bordeaux,/paul-baysse/profil/spieler/43256,-1800000,14.403297222866392,2.667457154181619
900000,900000,Patriotas,CA Rosario,Patriotas,/oscar-cabezas/profil/spieler/514299,0,13.710150042306449,2.6181364375191847
450000,450000,FC Groningen,Feyenoord,FC Groningen,/mo-el-hankouri/profil/spieler/384587,0,13.017002861746503,2.5662564153311536
1080000,1080000,Celta de Vigo,Granada CF,Celta de Vigo,/andrew-hjulsager/profil/spieler/167798,0,13.892471599100402,2.6313470818366054
180000,3150000,Chaves,Kansas,Kansas,/nuno-andre-coelho/profil/spieler/40858,-2970000,12.100712129872347,2.493264304579342
450000,450000,Toronto FC,Toronto FC II,Toronto FC,/jay-chapman/profil/spieler/189032,0,13.017002861746503,2.5662564153311536
2700000,2700000,Leicester,Sivasspor,Leicester,/fousseni-diabate/profil/spieler/364861,0,14.808762330974558,2.6952190549681467
540000,540000,PEC Zwolle,Feyenoord,FC Dordrecht,/gustavo-hamer/profil/spieler/322985,0,13.199324418540456,2.580165647868961
450000,450000,FC Augsburg,SV Darmstadt 98,FC Augsburg,/tim-rieder/profil/spieler/111277,0,13.017002861746503,2.5662564153311536
5400000,21600000,Inter,Udinese Calcio,Rimini,/samir-handanovic/profil/spieler/28021,-16200000,15.501909511534503,2.740963210629956
720000,3600000,Real Oviedo,Querétaro FC,Al Rayyan,/juan-forlin/profil/spieler/53332,-2880000,13.487006490992238,2.601726739812297
3420000,3600000,Torino,Bologna,Torino,/lyanco/profil/spieler/379807,-180000,15.045151109038787,2.7110557538360753
900000,3150000,Bologna,Udinese Calcio,Bologna,/sebastien-de-maio/profil/spieler/56830,-2250000,13.710150042306449,2.6181364375191847
1800000,2700000,Cardiff,Aston Villa,Sheff Wed,/joe-bennett/profil/spieler/90964,-900000,14.403297222866392,2.667457154181619
58500000,58500000,Liverpool,AS Roma,Internacional,/alisson/profil/spieler/105470,0,17.884537312202085,2.8839365022171077
13500000,28800000,Man City,Shakhtar D.,Atlético-PR,/fernandinho/profil/spieler/26267,-15300000,16.41820024340866,2.798390490429152
405000,405000,Aldosivi,Aldosivi U20,No_team,/emanuel-iniguez/profil/spieler/542138,0,12.911642346088676,2.5581294118013846
450000,450000,Extremadura,Danubio FC,Boston River,/giovanni-zarfino/profil/spieler/208022,0,13.017002861746503,2.5662564153311536
180000,180000,Desportivo Aves,Alagoano,Madureira Esporte Clube (RJ),/jorge-fellipe/profil/spieler/132060,0,12.100712129872347,2.493264304579342
9000000,9000000,CSKA Moscow,CSKA Moscow II,DYuSSh CSKA,/fedor-chalov/profil/spieler/287183,0,16.012735135300492,2.773384351599064
7200000,8100000,Lazio,Braga,Monaco,/wallace/profil/spieler/225335,-900000,15.789591583986283,2.7593509624476806
90000,675000,Estudiantes,Olimpo,Estudiantes,/mauricio-rosales/profil/spieler/251619,-585000,11.407564949312402,2.4342767273655532
900000,900000,Stoke City,Stoke U23,Stoke U18,/tom-edwards/profil/spieler/430788,0,13.710150042306449,2.6181364375191847
2700000,7650000,Atalanta,G. Bordeaux,Atalanta,/andreas-cornelius/profil/spieler/203412,-4950000,14.808762330974558,2.6952190549681467
3600000,3600000,G. Bordeaux,G. Bordeaux B,Bordeaux U19,/zaydou-youssouf/profil/spieler/471582,0,15.096444403426338,2.7144592461217063
2250000,2250000,Cardiff,Rochdale,Peterborough,/nathaniel-mendez-laing/profil/spieler/125409,0,14.626440774180603,2.6828309027395756
450000,720000,Birmingham,Birmingham U23,Birmingham U18,/charlie-lakin/profil/spieler/564048,-270000,13.017002861746503,2.5662564153311536
450000,720000,Estudiantes,CA Sarmiento,Estudiantes,/nahuel-estevez/profil/spieler/552472,-270000,13.017002861746503,2.5662564153311536
5400000,5400000,Montpellier,AJ Auxerre,Grenoble,/ruben-aguilar/profil/spieler/203746,0,15.501909511534503,2.740963210629956
5400000,5400000,Real Madrid,RM Castilla,Dep. La Coruña,/federico-valverde/profil/spieler/369081,0,15.501909511534503,2.740963210629956
4500000,4500000,Boca Juniors,Lanús,Arsenal FC,/esteban-andrada/profil/spieler/105888,0,15.319587954740548,2.72913226804608
900000,2250000,1.FSV Mainz 05,FC Augsburg,SV Darmstadt 98,/dong-won-ji/profil/spieler/164265,-1350000,13.710150042306449,2.6181364375191847
810000,1130000,Boavista,Marseille,AJ Auxerre,/stephane-sparagna/profil/spieler/289216,-320000,13.604789526648622,2.6104219018214327
45000,450000,Santa Clara,Gil Vicente,Santa Clara,/serginho/profil/spieler/40555,-405000,10.714417768752456,2.3715902894886067
270000,630000,FC St. Pauli,FC St. Pauli II,St. Pauli U19,/jan-philipp-kalla/profil/spieler/30985,-360000,12.506177237980511,2.5262227012804486
630000,630000,Club Tijuana,Real Oviedo,Club Tijuana,/yoel-barcenas/profil/spieler/283473,0,13.353475098367715,2.5917766579661077
810000,1350000,Kansas,Wigan,Kansas,/roger-espinoza/profil/spieler/71096,-540000,13.604789526648622,2.6104219018214327
900000,900000,Dijon,Club Mantois 78,Cergy Pontoise,/senou-coulibaly/profil/spieler/596240,0,13.710150042306449,2.6181364375191847
9000000,13500000,Arsenal,Málaga CF,CA Osasuna,/nacho-monreal/profil/spieler/43003,-4500000,16.012735135300492,2.773384351599064
13500000,13500000,Inter,Parma,Inter,/alessandro-bastoni/profil/spieler/315853,0,16.41820024340866,2.798390490429152
6750000,16200000,Dinamo Moscow,Zenit S-Pb,Zenit S-Pb,/aleksandr-kokorin/profil/spieler/89086,-9450000,15.725053062848712,2.755255177006802
540000,540000,R. Strasbourg,SR Colmar,SR Delémont,/jeremy-grimm/profil/spieler/56294,0,13.199324418540456,2.580165647868961
225000,225000,Rotherham,Walsall,Wolves,/anthony-forde/profil/spieler/146494,0,12.323855681186558,2.5115368702785252
1800000,3600000,Genoa,Red Star,Borac Cacak,/darko-lazovic/profil/spieler/70411,-1800000,14.403297222866392,2.667457154181619
