link,search,results,res_stand
/paddy-mcnair/profil/spieler/167268,Paddy+McNair+Middlesbrough,76200.0,-0.22067812367372816
/nicolai-muller/profil/spieler/39426,Nicolai+Müller+Hannover+96,294000.0,-0.15804229360791042
/ignacio-piatti/profil/spieler/37433,Ignacio+Piatti+Montreal+Impact,185000.0,-0.18938896705682748
/gustavo-sauer/profil/spieler/336158,Gustavo+Sauer+Boavista,57400.0,-0.22608470588326615
/ezequiel-videla/profil/spieler/125889,Ezequiel+Videla+Aldosivi,28400.0,-0.23442464652563857
/alan-ruiz/profil/spieler/190442,Alan+Ruiz+Aldosivi,58200.0,-0.22585463855520072
/facundo-medina/profil/spieler/474800,Facundo+Medina+Talleres,665000.0,-0.051348570217559696
/bernard-tekpetey/profil/spieler/422380,Bernard+Tekpetey+Paderborn,125000.0,-0.20664401666173593
/angel-rangel/profil/spieler/66550,Angel+Rangel+Queens+Park+Rangers,155000.0,-0.1980164918592817
/clemente/profil/spieler/59372,Clemente+Santa+Clara,770075.0,-0.02113066459696374
/maximilian-mittelstadt/profil/spieler/282660,Maximilian+Mittelstädt+Hertha+Berlin,57500.0,-0.22605594746725796
/ze-manuel/profil/spieler/113025,Zé+Manuel+Santa+Clara,770075.0,-0.02113066459696374
/iago-aspas/profil/spieler/72047,Iago+Aspas+Celta+Vigo,1310000.0,0.13414321303520638
/antonino-barilla/profil/spieler/39828,Antonino+Barillà+Parma+Calcio+1913,34800.0,-0.232584107901115
/issam-chebake/profil/spieler/332049,Issam+Chebake+Yeni+Malatyaspor,68700.0,-0.2228350048743417
/dean-gerken/profil/spieler/42055,Dean+Gerken+Ipswich,74300.0,-0.2212245335778836
/joaquin-laso/profil/spieler/360797,Joaquín+Laso+Velez+Sarsfield,57300.0,-0.22611346429927434
/aleksandr-anyukov/profil/spieler/17749,Alexander+Anyukov+Zenit+St.+Petersburg,94000.0,-0.21555912562427199
/havard-nielsen/profil/spieler/136181,Havard+Nielsen+Duisburg,70300.0,-0.22237487021821084
/osman-kakay/profil/spieler/419576,Osman+Kakay+Queens+Park+Rangers,56900.0,-0.22622849796330705
/sebastian-ernst/profil/spieler/108198,Sebastian+Ernst+Greuther+Fuerth,164000.0,-0.19542823441854543
/erick-gutierrez/profil/spieler/298796,Erick+Gutiérrez+PSV+Eindhoven,138000.0,-0.20290542258067243
/idrissa-doumbia/profil/spieler/430579,Idrissa+Doumbia+Sporting+CP,49100.0,-0.22847165441194517
/dani-romera/profil/spieler/271451,Dani+Romera+Rayo+Majadahonda,33100.0,-0.2330730009732541
/leandro-paiva/profil/spieler/269524,Leandro+Paiva+Argentinos+Juniors,721000.0,-0.03524385725297846
/leon-bailey/profil/spieler/387626,Leon+Bailey+Bayer+Leverkusen,415000.0,-0.12324461023801166
/german-herrera/profil/spieler/32710,Germán+Herrera+Rosario+Central,6220000.0,1.5461814390368829
/thomas-delaney/profil/spieler/91849,Thomas+Delaney+Borussia+Dortmund,410000.0,-0.1246825310384207
/tristan-nydam/profil/spieler/483545,Tristan+Nydam+Ipswich,19400.0,-0.23701290396637484
/pavel-kaloshin/profil/spieler/605627,Pavel+Kaloshin+Anzhi+Makhachkala,7430.0,-0.2404552863625541
/kurt-zouma/profil/spieler/157509,Kurt+Zouma+Everton,441000.0,-0.11576742207588465
/yussuf-poulsen/profil/spieler/157635,Yussuf+Poulsen+RasenBallsport+Leipzig,395000.0,-0.12899629343964783
/lukas-hinterseer/profil/spieler/59054,Lukas+Hinterseer+Bochum,129000.0,-0.20549368002140872
/sone-aluko/profil/spieler/42198,Sone+Aluko+Beijing+Renhe,12800.0,-0.2389109594229148
/alexander-buttner/profil/spieler/38003,Alexander+Büttner+Vitesse,103000.0,-0.21297086818353572
/alexandru-epureanu/profil/spieler/45340,Alexandru+Epureanu+Istanbul+Basaksehir,52500.0,-0.22749386826766702
/nahuel-arena/profil/spieler/552629,Nahuel+Arena+Godoy+Cruz,328000.0,-0.14826443216512894
/xisco-campos/profil/spieler/70946,Xisco+Campos+Mallorca,2640000.0,0.5166301459440108
/luis-robles/profil/spieler/47289,Luis+Robles+New+York+Red+Bulls,561000.0,-0.08125732286606771
/erik-zenga/profil/spieler/85961,Erik+Zenga+Sandhausen,22500.0,-0.23612139307012125
/martin-cranie/profil/spieler/27659,Martin+Cranie+Sheffield+United,34500.0,-0.23267038314913954
/dries-saddiki/profil/spieler/370042,Driess+Saddiki+Willem+II,571000.0,-0.07838148126524963
/aymeric-laporte/profil/spieler/176553,Aymeric+Laporte+ManCity,1610000.0,0.22041846105974872
/takashi-inui/profil/spieler/98249,Takashi+Inui+Deportivo+Alaves,92500.0,-0.2159905018643947
/richie-laryea/profil/spieler/417348,Richie+Laryea+Toronto+FC,68100.0,-0.2230075553703908
/zanka/profil/spieler/52059,Zanka+Huddersfield,120000.0,-0.20808193746214498
/craig-noone/profil/spieler/81202,Craig+Noone+Bolton,158000.0,-0.19715373937903627
/dani-ceballos/profil/spieler/319745,Dani+Ceballos+Real+Madrid,2830000.0,0.5712711363595543
/alexandre-mendy/profil/spieler/290561,Alexandre+Mendy+Guingamp,421000.0,-0.12151910527752081
/douglas-luiz/profil/spieler/447661,Douglas+Luiz+Girona,376000.0,-0.13446039248120217
/borja-baston/profil/spieler/85324,Borja+Bastón+Deportivo+Alaves,118000.0,-0.2086571057823086
/marvin-ducksch/profil/spieler/125103,Marvin+Ducksch+Fortuna+Duesseldorf,79800.0,-0.21964282069743365
/brent-kallman/profil/spieler/226643,Brent+Kallman+Minnesota+United,113000.0,-0.21009502658271764
/marcelo-brozovic/profil/spieler/156617,Marcelo+Brozovic+Inter,483000.0,-0.10368888735244873
/casimir-ninga/profil/spieler/392810,Casimir+Ninga+Caen,198000.0,-0.18565037297576398
/kevin-gameiro/profil/spieler/27389,Kevin+Gameiro+Valencia,578000.0,-0.07636839214467699
/stijn-schaars/profil/spieler/4698,Stijn+Schaars+SC+Heerenveen,69000.0,-0.22274872962631717
/rodrigo-salinas/profil/spieler/125750,Rodrigo+Salinas+Velez+Sarsfield,85900.0,-0.21788855732093462
/alejo-montero/profil/spieler/649998,Alejo+Montero+Velez+Sarsfield,53000.0,-0.2273500761876261
/agustin-fontana/profil/spieler/345229,Agustín+Fontana+Banfield,306000.0,-0.1545912836869287
/paul-baysse/profil/spieler/43256,Paul+Baysse+Caen,78000.0,-0.2201604721855809
/oscar-cabezas/profil/spieler/514299,Oscar+Cabezas+Rosario+Central,6560000.0,1.6439600534646976
/mo-el-hankouri/profil/spieler/384587,Mo+El+Hankouri+FC+Groningen,44400.0,-0.22982329996432965
/andrew-hjulsager/profil/spieler/167798,Andrew+Hjulsager+Celta+Vigo,69500.0,-0.22260493754627628
/nuno-andre-coelho/profil/spieler/40858,Nuno+Coelho+Chaves,1200000.0,0.1025089554262075
/jay-chapman/profil/spieler/189032,Jay+Chapman+Toronto+FC,727000.0,-0.03351835229248761
/fousseni-diabate/profil/spieler/364861,Fousseni+Diabaté+Sivasspor,45600.0,-0.22947819897223148
/gustavo-hamer/profil/spieler/322985,Gustavo+Hamer+PEC+Zwolle,35000.0,-0.23252659106909865
/tim-rieder/profil/spieler/111277,Tim+Rieder+Darmstadt,61400.0,-0.22493436924293891
/samir-handanovic/profil/spieler/28021,Samir+Handanovic+Inter,650000.0,-0.055662332618786815
/juan-forlin/profil/spieler/53332,Juan+Forlín+Real+Oviedo,67700.0,-0.22312258903442353
/lyanco/profil/spieler/379807,Lyanco+Bologna,157000.0,-0.19744132353911809
/sebastien-de-maio/profil/spieler/56830,Sebastien+De+Maio+Udinese,211000.0,-0.18191177889470048
/joe-bennett/profil/spieler/90964,Joe+Bennett+Cardiff,2020000.0,0.3383279666932899
/alisson/profil/spieler/105470,Alisson+Liverpool,34100000.0,9.564027822117687
/fernandinho/profil/spieler/26267,Fernandinho+ManCity,2110000.0,0.3642105411006526
/emanuel-iniguez/profil/spieler/542138,Emanuel+Iñiguez+Aldosivi,21400.0,-0.23643773564621123
/giovanni-zarfino/profil/spieler/208022,Giovani+Zarfino+Extremadura,19700.0,-0.2369266287183503
/jorge-fellipe/profil/spieler/132060,Jorge+Fellipe+Aves,74300.0,-0.2212245335778836
/fedor-chalov/profil/spieler/287183,Fedor+Chalov+CSKA+Moscow,73900.0,-0.2213395672419163
/wallace/profil/spieler/225335,Wallace+Lazio,1880000.0,0.29806618428183684
/mauricio-rosales/profil/spieler/251619,Pablo+Rosales+Estudiantes,4340000.0,1.0055232180830842
/tom-edwards/profil/spieler/430788,Thomas+Edwards+Stoke,1760000.0,0.2635560850720199
/andreas-cornelius/profil/spieler/203412,Andreas+Cornelius+Bordeaux,656000.0,-0.05393682765829597
/zaydou-youssouf/profil/spieler/471582,Zaydou+Youssouf+Bordeaux,41500.0,-0.23065729402856688
/nathaniel-mendez-laing/profil/spieler/125409,Nathaniel+Mendez-Laing+Cardiff,331000.0,-0.14740167968488352
/charlie-lakin/profil/spieler/564048,Charlie+Lakin+Birmingham,198000.0,-0.18565037297576398
/nahuel-estevez/profil/spieler/552472,Nahuel+Estévez+Estudiantes,98000.0,-0.21440878898394475
/ruben-aguilar/profil/spieler/203746,Ruben+Aguilar+Montpellier,298000.0,-0.15689195696758318
/federico-valverde/profil/spieler/369081,Federico+Valverde+Real+Madrid,3970000.0,0.8991170788528152
/esteban-andrada/profil/spieler/105888,Esteban+Andrada+Boca+Juniors,240000.0,-0.17357183825232803
/dong-won-ji/profil/spieler/164265,Dong-Won+Ji+Augsburg,313000.0,-0.15257819456635607
/stephane-sparagna/profil/spieler/289216,Stephane+Sparagna+Boavista,17500.0,-0.23755931387053028
/serginho/profil/spieler/40555,Serginho+Santa+Clara,260000.0,-0.16782015505069187
/jan-philipp-kalla/profil/spieler/30985,Jan-Philipp+Kalla+St.+Pauli,109000.0,-0.21124536322304485
/yoel-barcenas/profil/spieler/283473,Yoel+Bárcenas+Real+Oviedo,96100.0,-0.2149551988881002
/roger-espinoza/profil/spieler/71096,Roger+Espinoza+Sporting+Kansas+City,172000.0,-0.19312756113789098
/senou-coulibaly/profil/spieler/596240,Senou+Coulibaly+Dijon,24100.0,-0.23566125841399035
/nacho-monreal/profil/spieler/43003,Nacho+Monreal+Arsenal,1240000.0,0.11401232182947982
/alessandro-bastoni/profil/spieler/315853,Alessandro+Bastoni+Parma+Calcio+1913,50000.0,-0.22821282866787151
/aleksandr-kokorin/profil/spieler/89086,Aleksandr+Kokorin+Zenit+St.+Petersburg,99800.0,-0.2138911374957975
/jeremy-grimm/profil/spieler/56294,Jeremy+Grimm+Strasbourg,254000.0,-0.16954566001118274
/anthony-forde/profil/spieler/146494,Anthony+Forde+Rotherham,58700.0,-0.2257108464751598
/darko-lazovic/profil/spieler/70411,Darko+Lazovic+Genoa,107000.0,-0.21182053154320848
/vasilije-janjicic/profil/spieler/265254,Vasilije+Janjicic+Hamburger+SV,153000.0,-0.19859166017944532
/goncalo-cardoso/profil/spieler/587106,Gonçalo+Cardoso+Boavista,2650000.0,0.5195059875448289
/daniel-bessa/profil/spieler/140757,Daniel+Bessa+Genoa,116000.0,-0.20923227410247222
/yoell-van-nieff/profil/spieler/187301,Yoëll+van+Nieff+Heracles,18400.0,-0.23730048812645665
/luis-alberto/profil/spieler/128220,Luis+Alberto+Lazio,4280000.0,0.9882681684781757
/ayaz-guliev/profil/spieler/260672,Ayaz+Guliev+Spartak+Moscow,24800.0,-0.23545994950193308
/aleksandr-martynovich/profil/spieler/59352,Aleksandr+Martynovich+FC+Krasnodar,38600.0,-0.23149128809280414
/neto/profil/spieler/291968,Neto+Moreirense,196000.0,-0.18622554129592758
/dax-mccarty/profil/spieler/39479,Dax+McCarty+Chicago+Fire,133000.0,-0.20434334338108148
/luther-singh/profil/spieler/387378,Luther+Singh+Chaves,360000.0,-0.1390617390425111
/zeki-erkilinc/profil/spieler/387218,Zeki+Erkilinc+Heracles,11900.0,-0.23916978516698842
/emmanuel-adebayor/profil/spieler/8883,Emmanuel+Adebayor+Istanbul+Basaksehir,222000.0,-0.17874835313380058
/amin-younes/profil/spieler/96167,Amin+Younes+Napoli,399000.0,-0.1278459567993206
/pasquale-schiattarella/profil/spieler/56762,Pasquale+Schiattarella+SPAL+2013,40600.0,-0.2309161197726405
/emiliano-insua/profil/spieler/45599,Emiliano+Insúa+VfB+Stuttgart,115000.0,-0.209519858262554
/daniel-baier/profil/spieler/4018,Daniel+Baier+Augsburg,444000.0,-0.11490466959563923
/fabri/profil/spieler/45882,Fabri+Fulham,158000.0,-0.19715373937903627
/jordy-de-wijs/profil/spieler/215096,Jordy+de+Wijs+Hull,34000.0,-0.23281417522918046
/hal-robson-kanu/profil/spieler/65976,Hal+Robson-Kanu+West+Bromwich+Albion,135000.0,-0.20376817506091785
/thomas-fontaine/profil/spieler/80036,Thomas+Fontaine+Reims,3150000.0,0.6632980675857327
/joe-allen/profil/spieler/51452,Joe+Allen+Stoke,2800000.0,0.5626436115571001
/sam-johnson/profil/spieler/252062,Sam+Johnson+Real+Salt+Lake,770073.0,-0.021131239765283902
/pirmin-schwegler/profil/spieler/14533,Pirmin+Schwegler+Hannover+96,87800.0,-0.21734214741677918
/jony/profil/spieler/228761,Jony+Deportivo+Alaves,521000.0,-0.09276068926934003
/wendel/profil/spieler/499721,Wendel+Sporting+CP,110000.0,-0.21095777906296306
/claudemir/profil/spieler/68275,Claudemir+Braga,750000.0,-0.02690391661060603
/javi-galan/profil/spieler/448628,Javi+Galán+SD+Huesca,87100.0,-0.21754345632883645
/niklas-lomb/profil/spieler/85543,Niklas+Lomb+Sandhausen,53000.0,-0.2273500761876261
/junior-sambia/profil/spieler/335147,Junior+Sambia+Montpellier,54500.0,-0.22691869994750338
/andrew-taylor/profil/spieler/29158,Andrew+Taylor+Bolton,770074.0,-0.021130952181123822
/fede-san-emeterio/profil/spieler/307519,Fede+San+Emeterio+Granada,214000.0,-0.18104902641445503
/dani-calvo/profil/spieler/326416,Dani+Calvo+Elche,291000.0,-0.15890504608815584
/kevin-wimmer/profil/spieler/122675,Kevin+Wimmer+Hannover+96,151000.0,-0.19916682849960893
/juan-sanchez-mino/profil/spieler/169249,Juan+Sánchez+Miño+Independiente,1520000.0,0.19453588665238603
/gael-kakuta/profil/spieler/74297,Gaël+Kakuta+Rayo+Vallecano,95300.0,-0.21518526621616563
/facundo-almada/profil/spieler/639390,Facundo+Almada+Rosario+Central,149000.0,-0.19974199681977256
/david-mcgoldrick/profil/spieler/35416,David+McGoldrick+Sheffield+United,166000.0,-0.19485306609838182
/dario-van-den-buijs/profil/spieler/235274,Dario+Van+den+Buijs+Heracles,145000.0,-0.20089233346009977
/mats-kohlert/profil/spieler/288067,Mats+Köhlert+Hamburger+SV,272000.0,-0.16436914512971018
/antonio-barreca/profil/spieler/241889,Antonio+Barreca+Newcastle+United,65900.0,-0.22364024052257078
/andoni-gorosabel/profil/spieler/289255,Andoni+Gorosabel+Real+Sociedad,42700.0,-0.23031219303646872
/jules-keita/profil/spieler/402117,Jules+Keita+Dijon,52450.0,-0.2275082474756711
/matthew-pennington/profil/spieler/220755,Matthew+Pennington+Ipswich,187000.0,-0.18881379873666385
/emmanuel-ledesma/profil/spieler/62247,Emmanuel+Ledesma+FC+Cincinnati,79100.0,-0.21984412960949093
/immanuel-hohn/profil/spieler/77920,Immanuel+Höhn+Darmstadt,47800.0,-0.2288455138200515
/federico-peluso/profil/spieler/21763,Federico+Peluso+Sassuolo,155000.0,-0.1980164918592817
/sergio-pellissier/profil/spieler/5928,Sergio+Pellissier+Chievo,232000.0,-0.1758725115329825
/christian-walton/profil/spieler/208379,Christian+Walton+Wigan,737000.0,-0.030642510691669532
/batuhan-artarslan/profil/spieler/237481,Batuhan+Artarslan+Trabzonspor,67400.0,-0.22320886428244807
/ivan-novoseltsev/profil/spieler/231873,Ivan+Novoseltsev+FC+Rostov,20900.0,-0.23658152772625213
/callum-paterson/profil/spieler/169555,Callum+Paterson+Cardiff,199000.0,-0.18536278881568216
/kieran-trippier/profil/spieler/95810,Kieran+Trippier+Tottenham,914000.0,0.020259885642810456
/ridgeciano-haps/profil/spieler/228444,Ridgeciano+Haps+Feyenoord,63300.0,-0.22438795933878347
/mark-duffy/profil/spieler/105565,Mark+Duffy+Sheffield+United,1040000.0,0.05649548981311824
/iago-falque/profil/spieler/59340,Iago+Falque+Torino,355000.0,-0.14049965984292012
/dimitri-foulquier/profil/spieler/170472,Dimitri+Foulquier+Getafe,182000.0,-0.1902517195370729
/rafael/profil/spieler/61892,Rafael+Lyon,15100000.0,4.099928780563337
/andrea-seculin/profil/spieler/85380,Andrea+Seculin+Chievo,59900.0,-0.22536574548306162
/mark-anthony-kaye/profil/spieler/343553,Mark-Anthony+Kaye+Los+Angeles+FC,658000.0,-0.053361659338132354
/tim-kister/profil/spieler/54767,Tim+Kister+Sandhausen,45200.0,-0.22959323263626422
/ugur-demirok/profil/spieler/44977,Ugur+Demirok+Konyaspor,249000.0,-0.17098358081159176
/matias-pellegrini/profil/spieler/606267,Matías+Pellegrini+Estudiantes,300000.0,-0.15631678864741957
/vedad-ibisevic/profil/spieler/21175,Vedad+Ibisevic+Hertha+Berlin,239000.0,-0.17385942241240984
/jordan-marie/profil/spieler/231025,Jordan+Marié+Dijon,2910000.0,0.5942778691660989
/eduardo-henrique/profil/spieler/216118,Eduardo+Henrique+Belenenses+SAD,54600.0,-0.22688994153149522
/tim-parker/profil/spieler/354737,Tim+Parker+New+York+Red+Bulls,52450.0,-0.2275082474756711
/yuri-zhirkov/profil/spieler/16760,Yuri+Zhirkov+Zenit+St.+Petersburg,161000.0,-0.19629098689879085
/achraf-hakimi/profil/spieler/398073,Achraf+Hakimi+Borussia+Dortmund,554000.0,-0.08327041198664037
/bouna-sarr/profil/spieler/190685,Bouna+Sarr+Marseille,281000.0,-0.16178088768897392
/ruben-vezo/profil/spieler/257851,Rúben+Vezo+Levante,177000.0,-0.19168964033748193
/naim-sliti/profil/spieler/184491,Naim+Sliti+Dijon,117000.0,-0.2089446899423904
/artem-dzyuba/profil/spieler/48067,Artem+Dzyuba+Zenit+St.+Petersburg,115000.0,-0.209519858262554
/angel-gonzalez/profil/spieler/347920,Ángel+González+Godoy+Cruz,8220000.0,2.1213497592004984
/mauro-junior/profil/spieler/323910,Mauro+Júnior+PSV+Eindhoven,179000.0,-0.19111447201731832
/bartosz-bialkowski/profil/spieler/24496,Bartosz+Bialkowski+Ipswich,69400.0,-0.22263369596228447
/jose-antonio-reyes/profil/spieler/7717,José+Antonio+Reyes+Extremadura,3500000.0,0.7639525236143655
/abdelhamid-sabiri/profil/spieler/340394,Abdelhamid+Sabiri+Huddersfield,38100.0,-0.23163508017284504
/dean-henderson/profil/spieler/258919,Dean+Henderson+Sheffield+United,2760000.0,0.5511402451538278
/maikel-kieftenbeld/profil/spieler/82332,Maikel+Kieftenbeld+Birmingham,47600.0,-0.22890303065206788
/stewart-downing/profil/spieler/4063,Stewart+Downing+Middlesbrough,245000.0,-0.172133917451919
/ivan-novoseltsev/profil/spieler/231873,Ivan+Novoseltsev+Anzhi+Makhachkala,16800.0,-0.23776062278258756
/rasmus-thelander/profil/spieler/129092,Rasmus+Thelander+Vitesse,33900.0,-0.23284293364518863
/baptiste-reynet/profil/spieler/190786,Baptiste+Reynet+Toulouse,75700.0,-0.22082191575376905
/juan-muniz/profil/spieler/85357,Juan+Muñiz+Lugo,2850000.0,0.5770228195611904
/joel-lynch/profil/spieler/33070,Joel+Lynch+Queens+Park+Rangers,709000.0,-0.03869486717396015
/jeremy-sorbon/profil/spieler/56820,Jérémy+Sorbon+Guingamp,108000.0,-0.21153294738312667
/leandro-chichizola/profil/spieler/95736,Leandro+Chichizola+Getafe,47900.0,-0.22881675540404334
/luca-zander/profil/spieler/139278,Luca-Milan+Zander+St.+Pauli,85600.0,-0.21797483256895916
/zhi-yang/profil/spieler/63522,Yu+Yang+Beijing+Guoan,173000.0,-0.19283997697780916
/arne-feick/profil/spieler/38609,Arne+Feick+FC+Heidenheim,39100.0,-0.23134749601276322
/nelson-monte/profil/spieler/332615,Nélson+Monte+Rio+Ave,4670000.0,1.1004259909100806
/aly-cissokho/profil/spieler/57515,Aly+Cissokho+Antalyaspor,59900.0,-0.22536574548306162
/dennis-praet/profil/spieler/129588,Dennis+Praet+Sampdoria,173000.0,-0.19283997697780916
/youssouf-sabaly/profil/spieler/135492,Youssouf+Sabaly+Bordeaux,160000.0,-0.19657857105887266
/taha-yalciner/profil/spieler/51938,Taha+Yalciner+Alanyaspor,46000.0,-0.22936316530819875
/dmitri-poloz/profil/spieler/98539,Dmitriy+Poloz+Rubin+Kazan,71300.0,-0.22208728605812902
/barrie-mckay/profil/spieler/208934,Barrie+McKay+Swansea,52450.0,-0.2275082474756711
/mickael-alphonse/profil/spieler/172153,Mickaël+Alphonse+Dijon,107000.0,-0.21182053154320848
/abdoulaye-diallo/profil/spieler/415271,Abdoulaye+Diallo+Aves,45700.0,-0.2294494405562233
/adama-diomande/profil/spieler/93145,Adama+Diomande+Los+Angeles+FC,152000.0,-0.19887924433952714
/dan-crowley/profil/spieler/223225,Daniel+Crowley+Willem+II,569000.0,-0.07895664958541325
/adrian-semper/profil/spieler/317057,Adrian+Semper+Chievo,51100.0,-0.22789648609178154
/leander-dendoncker/profil/spieler/168157,Leander+Dendoncker+Wolverhampton+Wanderers,111000.0,-0.21067019490288125
/florent-muslija/profil/spieler/337036,Florent+Muslija+Hannover+96,98200.0,-0.2143512721519284
/cristian-romero/profil/spieler/355915,Cristian+Romero+Genoa,299000.0,-0.15660437280750136
/sammy-ameobi/profil/spieler/92381,Sammy+Ameobi+Bolton,92000.0,-0.2161342939444356
/joshua-king/profil/spieler/91059,Joshua+King+Bournemouth,1640000.0,0.22904598586220296
/marcio-mossoro/profil/spieler/45596,Márcio+Mossoró+Istanbul+Basaksehir,61900.0,-0.22479057716289802
/ronaldo-vieira/profil/spieler/434676,Ronaldo+Vieira+Sampdoria,294000.0,-0.15804229360791042
/carlos-fernandez/profil/spieler/216464,Carlos+Fernández+Deportivo+La+Coruna,3300000.0,0.706435691598004
/patrick-twumasi/profil/spieler/188651,Patrick+Twumasi+Deportivo+Alaves,107000.0,-0.21182053154320848
/gia-grigalava/profil/spieler/52089,Gia+Grigalava+Arsenal+Tula,29100.0,-0.2342233376135813
/ryan-shawcross/profil/spieler/45861,Ryan+Shawcross+Stoke,296000.0,-0.15746712528774678
/mossa/profil/spieler/96094,Mossa+Real+Oviedo,130000.0,-0.2052060958613269
/paxton-pomykal/profil/spieler/455978,Paxton+Pomykal+FC+Dallas,34000.0,-0.23281417522918046
/granit-xhaka/profil/spieler/111455,Granit+Xhaka+Arsenal,4130000.0,0.9451305444659045
/goncalo-guedes/profil/spieler/225122,Gonçalo+Guedes+Valencia,727000.0,-0.03351835229248761
/agustin-verdugo/profil/spieler/528270,Agustín+Verdugo+Godoy+Cruz,592000.0,-0.07234221390353167
/thiago-silva/profil/spieler/29241,Thiago+Silva+Paris+Saint-Germain,4230000.0,0.9738889604740852
/seth-sinovic/profil/spieler/144959,Seth+Sinovic+Sporting+Kansas+City,75300.0,-0.2209369494178018
/henry-wingo/profil/spieler/378478,Henry+Wingo+Seattle+Sounders+FC,45200.0,-0.22959323263626422
/alberto-benito/profil/spieler/263748,Alberto+Benito+Real+Zaragoza,4370000.0,1.0141507428855383
/kei-kamara/profil/spieler/39049,Kei+Kamara+Colorado+Rapids,80500.0,-0.21944151178537638
/egor-sorokin/profil/spieler/288721,Egor+Sorokin+Rubin+Kazan,33600.0,-0.23292920889321317
/sam-mcqueen/profil/spieler/226968,Sam+McQueen+Middlesbrough,113000.0,-0.21009502658271764
/stefan-mitrovic/profil/spieler/143029,Stefan+Mitrovic+Strasbourg,165000.0,-0.19514065025846364
/evan-bush/profil/spieler/148916,Evan+Bush+Montreal+Impact,878000.0,0.009906855879865374
/paulinho/profil/spieler/211072,Paulinho+Braga,3240000.0,0.6891806419930955
/nicolas-de-la-cruz/profil/spieler/397458,Nicolás+De+La+Cruz+River+Plate,6330000.0,1.5778156966458818
/jordan-hamilton/profil/spieler/294707,Jordan+Hamilton+Toronto+FC,3270000.0,0.6978081667955497
/tyrell-malacia/profil/spieler/339340,Tyrell+Malacia+Feyenoord,67000.0,-0.2233238979464808
/denis-terentjev/profil/spieler/144583,Denis+Terentjev+Zenit+St.+Petersburg,87400.0,-0.2174571810808119
/kevin-bonifazi/profil/spieler/247377,Kevin+Bonifazi+SPAL+2013,44000.0,-0.22993833362836238
/frederik-ronnow/profil/spieler/107775,Frederik+Rönnow+Eintracht+Frankfurt,73400.0,-0.22148335932195723
/russell-teibert/profil/spieler/103627,Russell+Teibert+Vancouver+Whitecaps,76000.0,-0.2207356405057445
/fernando-barrientos/profil/spieler/154292,Fernando+Barrientos+Defensa+y+Justicia,515000.0,-0.09448619422983087
/santiago-patino/profil/spieler/644780,Santiago+Patiño+Orlando+City,436000.0,-0.1172053428762937
/franco-di-santo/profil/spieler/59783,Franco+Di+Santo+Rayo+Vallecano,142000.0,-0.20175508594034522
/lucas-torro/profil/spieler/213670,Lucas+Torró+Eintracht+Frankfurt,78500.0,-0.22001668010554
/steven-bergwijn/profil/spieler/284165,Steven+Bergwijn+PSV+Eindhoven,191000.0,-0.1876634620963366
/jires-kembo-ekoko/profil/spieler/40446,Jires+Kembo-Ekoko+Bursaspor,47600.0,-0.22890303065206788
/vanja-vucicevic/profil/spieler/423612,Vanja+Vucicevic+Krylya+Sovetov+Samara,37700.0,-0.23175011383687777
/lucas-chaves/profil/spieler/360791,Lucas+Chaves+Argentinos+Juniors,722000.0,-0.03495627309289665
/alan-schons/profil/spieler/378866,Alan+Schons+Moreirense,34100.0,-0.23278541681317227
/ricardo-esgaio/profil/spieler/139395,Ricardo+Esgaio+Braga,102000.0,-0.2132584523436175
/martin-dubravka/profil/spieler/74960,Martin+Dubravka+Newcastle+United,224000.0,-0.17817318481363698
/vincent-kompany/profil/spieler/9594,Vincent+Kompany+ManCity,15600000.0,4.243720860604241
/abdullahi-shehu/profil/spieler/262687,Abdullahi+Shehu+Bursaspor,75800.0,-0.2207931573377609
/konstantinos-mavropanos/profil/spieler/415912,Konstantinos+Mavropanos+Arsenal,190000.0,-0.18795104625641842
/chico-geraldes/profil/spieler/257456,Francisco+Geraldes+Sporting+CP,68800.0,-0.22280624645833355
/todd-kane/profil/spieler/154287,Todd+Kane+Hull,2030000.0,0.341203808294108
/fedor-kudryashov/profil/spieler/48634,Fedor+Kudryashov+Istanbul+Basaksehir,21500.0,-0.23640897723020304
/mert-hakan-yandas/profil/spieler/306462,Mert+Yandas+Sivasspor,59500.0,-0.22548077914709436
/jose-izquierdo/profil/spieler/147094,José+Izquierdo+Brighton,414000.0,-0.12353219439809347
/memphis-depay/profil/spieler/167850,Memphis+Depay+Lyon,978000.0,0.03866527188804616
/ander-iturraspe/profil/spieler/71571,Ander+Iturraspe+Athletic+Bilbao,151000.0,-0.19916682849960893
/dennis-hadzikadunic/profil/spieler/322065,Dennis+Hadzikadunic+FC+Rostov,14700.0,-0.23836454951875935
/christian-atsu/profil/spieler/186997,Christian+Atsu+Newcastle+United,739000.0,-0.030067342371505917
/kevin-mirallas/profil/spieler/33639,Kevin+Mirallas+Fiorentina,170000.0,-0.19370272945805458
/angelo-fulgini/profil/spieler/250013,Angelo+Fulgini+Angers,82100.0,-0.2189813771292455
/adam-marusic/profil/spieler/239802,Adam+Marusic+Lazio,163000.0,-0.19571581857862724
/rodrigo-becao/profil/spieler/410158,Rodrigo+Becão+CSKA+Moscow,21200.0,-0.23649525247822759
/patrik-sigurdur-gunnarsson/profil/spieler/429563,Patrik+Gunnarsson+Brentford,13500.0,-0.23870965051085752
