age_group_Plus_35,age_group_31-34,league_Bundesliga 2 (GER),team_clas_Top 10,last_rating,league_Premier League (ENG),league_MLS (USA),league_Eredivise (NET),league_Super Lig (TUR),team_clas_Top 50,league_Primera División (ARG),team_clas_Top 100,previous_offsideswon,league_Liga NOS (POR),league_Ligue 1 (FRA),league_Serie A (ITA),age_group_27-30,league_Championship (ENG),team_clas_Top 150,league_La Liga (SPA),previous_shots,pos_def_Defensive Midfielder,pref_side_None,previous_offsidesdone,type_agent_No agent,league_Premier Liga (RUS),pos_def_Goalkeeper,previous_badcontrol,age_group_24-26,Top individuals ,league_Super League (CHI),last_wasdribbled,type_agent_Small,FIFA Club World Cup winner ,pref_side_Left,last_disposeseed,pos_def_Midfielder,last_red,Continental Club Winner,previous_interception,Continental Nat Winner,Olympic medalist ,League T1 Club Winner,previous_clearence,previous_aerial,last_interception,last_fouled,type_agent_Relatives,last_blocks,last_clearence,last_fouls,League T1 Runner-up,last_mom,type_agent_Medium,total_awards,last_dribbles,previous_red,sides,World Cup third place ,League T2 Club Winner,previous_dribbles,Major individuals ,Continental Club Runner-up,last_yellow,Minor individuals ,previous_mom,miss_days_per_y,last_goals,last_badcontrol,previous_passes,last_passes,previous_goals,previous_rating,previous_assist,previous_fouls,days_miss,last_assist,previous_yellow,weight,last_mins,tw_index,height,previous_mins,previous_tackles,nat_team_min_pond,nat_team_min,games_miss,highest_value,google_res
0,0,0,0,6.33,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,1.0375,0,0,0.5750000000000001,1,0,0,1.625,0,0.0,0,0.1,0,0.0,0,0.9,1,0.0,0.0,0.2875,0.0,0.0,8.0,0.16249999999999998,0.325,0.2,0.9,0,0.0,0.0,0.5,0.0,0.0,0,10.0,0.5,0.0,1,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,6.6,3.0,1.0,72.6625,76.0,16.0,6.3975,8.0,0.5625,33.0,0.0,5.0,69.0,382.0,0.0,177.0,2992.0,0.2125,0.0,0,6.0,22500000,632000.0
0,0,0,0,7.36,0,0,0,0,1,0,0,0.03333333333333333,0,0,0,0,0,0,0,0.3333333333333333,0,0,0.0,0,0,0,1.7,0,0.0,0,1.7,0,0.0,0,0.7,1,0.0,0.0,2.5,0.0,0.0,0.0,0.6333333333333333,1.9666666666666668,1.7,1.1,0,0.1,0.3,1.3,0.0,0.0,1,0.0,1.6,0.0,2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,2.0,15.75,0.0,2.0,78.46666666666667,80.5,2.0,6.853333333333333,8.0,1.0333333333333334,63.0,2.0,5.0,68.0,659.0,0.0,176.0,4999.0,1.6,34.916666666666664,838,10.0,4050000,491000.0
0,0,0,0,6.43,0,0,0,0,1,0,0,0.04,0,0,0,0,0,0,0,0.0,0,1,0.0,1,0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.04,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,6.625,0.0,0.0,62.26000000000001,45.5,0.0,6.75,0.0,0.0,53.0,0.0,0.0,90.0,45.0,0.0,190.0,1890.0,0.1,22.5,180,8.0,2700000,96800.0
0,0,0,0,6.75,0,0,0,0,1,0,0,0.05,0,0,0,0,0,0,0,0.6499999999999999,0,0,0.0,0,0,0,1.2,0,0.0,0,1.8,0,0.0,0,1.4,0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.9666666666666668,0.8333333333333334,1.1,0.5,0,0.1,0.7,1.4,0.0,1.0,0,7.0,1.1,0.0,1,0.0,6.0,0.6833333333333335,1.0,0.0,7.0,0.0,1.0,26.0,1.0,1.5,73.38333333333334,69.5,1.0,6.75,3.0,1.5,130.0,1.0,9.0,72.0,1808.0,0.0,180.0,2662.0,3.15,0.0,0,14.0,12600000,143000.0
0,0,0,0,6.98,0,0,0,0,1,0,0,0.3666666666666665,0,0,0,0,0,0,0,0.5,0,0,0.03333333333333333,0,0,0,1.4333333333333336,0,0.0,0,0.2,0,0.0,0,0.8,0,0.0,0.0,2.033333333333333,0.0,0.0,0.0,2.5333333333333337,1.8333333333333333,1.2,1.1,0,0.2,1.8,1.1,0.0,0.0,1,0.0,0.9,0.0,2,0.0,0.0,0.9666666666666668,0.0,0.0,3.0,0.0,3.0,28.6,0.0,1.1,76.56666666666666,72.2,0.0,7.02,1.0,0.6666666666666666,143.0,1.0,7.0,74.0,1137.0,0.0,185.0,4582.0,2.6,0.0,0,18.0,12600000,83800.0
0,0,0,0,6.92,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0.4,1,1,0.0,0,0,0,0.6666666666666666,0,0.0,0,1.3,1,0.0,0,0.7,0,0.0,0.0,1.75,0.0,0.0,0.0,0.8500000000000001,0.5666666666666668,1.0,2.0,0,0.1,0.5,1.4,0.0,0.0,0,0.0,0.3,0.0,1,0.0,0.0,0.6166666666666667,0.0,0.0,4.0,0.0,2.0,9.909090909090908,0.0,1.3,81.53333333333335,81.5,1.0,6.88,9.0,1.6833333333333331,109.0,2.0,17.0,68.0,2061.0,0.0,170.0,8203.0,2.5166666666666666,1.0769230769230769,14,9.0,15300000,151000.0
0,0,0,0,6.74,0,0,0,0,1,0,0,0.15,0,0,0,0,0,0,0,0.45,0,0,0.1,0,0,0,1.0,0,0.0,0,0.5,1,0.0,1,0.8,0,0.0,0.0,1.0,0.0,0.0,0.0,1.6,0.8500000000000001,1.4,0.3,0,0.1,1.1,1.5,0.0,0.0,0,2.0,0.8,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.9,73.2,71.3,0.0,6.805,1.0,1.0,45.0,0.0,3.0,69.0,562.0,0.0,172.0,1941.0,1.85,25.666666666666664,154,9.0,12600000,81500.0
0,0,0,0,6.77,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.4666666666666667,0,0,0.20000000000000004,0,0,0,1.0333333333333334,0,0.0,0,0.8,1,0.0,0,1.1,1,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.3,0.8,0,0.0,0.3,1.0,0.0,0.0,0,1.0,1.3,0.0,1,0.0,0.0,0.26666666666666666,0.0,0.0,1.0,0.0,0.0,5.0,2.0,1.1,78.3,80.2,3.0,6.2333333333333325,2.0,0.6333333333333333,25.0,0.0,5.0,73.0,711.0,0.0,176.0,702.0,0.6999999999999998,0.0,0,5.0,900000,71100.0
0,1,0,0,7.87,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2.2285714285714286,0,0,0.2285714285714286,0,0,0,2.0142857142857142,0,0.0,0,0.7,1,0.0,0,1.7,1,0.0,1.0,0.7000000000000001,0.0,0.0,0.0,0.1142857142857143,0.1,0.7,2.7,0,0.0,0.3,3.7,0.0,2.0,0,1.0,2.3,0.0,2,0.0,0.0,2.0428571428571427,0.0,0.0,0.0,0.0,26.0,6.1111111111111125,3.0,3.0,81.08571428571429,79.3,71.0,7.171428571428571,32.0,1.042857142857143,110.0,0.0,16.0,77.0,265.0,39.13043478260869,181.0,13289.0,1.042857142857143,0.0,0,17.0,2340000,185000.0
0,1,0,0,6.4,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,1,0.05000000000000001,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.85,0.26666666666666666,0.0,0.1,0,0.0,1.8,0.0,0.0,1.0,0,3.0,0.0,1.0,1,0.0,2.0,0.0,1.0,0.0,2.0,0.0,5.0,12.941176470588234,0.0,0.2,61.41666666666666,55.1,0.0,6.855,0.0,0.016666666666666666,220.0,0.0,12.0,85.0,1170.0,0.0,186.0,13611.0,0.03333333333333333,0.0,0,31.0,630000,878000.0
0,0,0,0,6.81,0,1,0,0,0,0,0,0.475,0,0,0,0,0,0,0,0.07500000000000001,0,0,0.0,1,0,0,0.475,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0,4.65,1.25,2.3,0.6,0,0.3,4.3,0.7,0.0,0.0,0,0.0,0.6,2.0,1,0.0,0.0,0.4500000000000001,0.0,0.0,1.0,0.0,6.0,14.9,0.0,0.2,81.35,83.1,0.0,7.0875,1.0,1.225,149.0,0.0,18.0,80.0,548.0,0.0,179.0,6855.0,3.3000000000000003,0.0,0,24.0,540000,432000.0
0,0,0,0,6.46,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.7,0,0,0.0,0,0,0,0.2,0,0.0,0,0.8,1,0.0,0,0.6,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.9,0.8,0,0.0,0.8,1.3,0.0,0.0,0,0.0,0.3,0.0,1,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,13.8,1.0,1.5,57.5,76.9,0.0,6.1999999999999975,0.0,0.2,69.0,0.0,0.0,69.0,463.0,0.0,175.0,257.0,1.2,0.0,0,9.0,180000,50500.0
0,0,0,0,6.49,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.94,0,1,0.24,1,0,0,1.08,1,0.0,0,0.5,0,0.0,0,0.9,0,0.0,0.0,0.12000000000000002,0.0,0.0,0.0,0.18000000000000002,0.94,0.0,0.5,0,0.1,0.3,0.5,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,1.4444444444444444,2.0,1.1,71.36000000000001,63.2,12.0,6.2780000000000005,3.0,0.4400000000000001,13.0,0.0,0.0,82.0,308.0,0.0,186.0,2177.0,0.24,4.075949367088607,322,2.0,675000,212000.0
0,0,0,0,6.8,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0,0,0.0,1,0.0,0,1.3,0,0.0,0,1.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.7,0,0.2,0.5,1.6,0.0,2.0,0,0.0,1.3,0.0,1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,17.4,6.0,2.7,0.0,59.1,0.0,0.0,0.0,0.0,174.0,2.0,0.0,76.0,2315.0,0.0,175.0,0.0,0.0,0.0,0,23.0,675000,34600.0
0,1,0,0,6.04,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1.2166666666666668,0,0,0.10000000000000002,0,0,0,1.1666666666666667,0,0.0,0,1.0,1,0.0,0,0.0,1,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.18333333333333326,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,1.0,3,0.0,0.0,0.75,0.0,0.0,0.0,0.0,2.0,7.066666666666666,0.0,0.5,84.01666666666667,57.1,12.0,6.3900000000000015,5.0,0.7499999999999999,106.0,0.0,7.0,73.0,34.0,0.0,178.0,6429.0,0.4833333333333333,25.035087719298247,1427,19.0,900000,86300.0
0,1,0,0,6.51,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0.0,0,1,0.0,0,0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.24,0.0,0.1,0,0.0,1.1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.02,0.0,0.0,0.0,0.0,3.0,11.705882352941178,0.0,0.1,50.98,47.7,0.0,6.812,0.0,0.0,199.0,0.0,0.0,77.0,1620.0,0.0,183.0,7610.0,0.0,0.0,0,23.0,540000,74300.0
0,0,0,0,6.1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0.3,0,0,0.1,0,0,0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,24.33333333333333,0.0,1.0,74.2,72.7,0.0,6.1,0.0,0.8,73.0,0.0,2.0,72.9825,24.0,0.0,176.82833333333335,869.0,0.6,15.0,60,8.0,450000,19400.0
0,0,0,0,6.89,0,0,0,0,0,0,0,0.3666666666666667,0,0,0,0,1,0,0,0.3666666666666667,0,0,0.0,0,0,0,0.4,1,0.0,0,0.6,0,0.0,0,0.2,0,1.0,0.0,1.6,0.0,0.0,0.0,4.666666666666667,1.6,2.7,0.7,0,0.9,5.8,0.7,0.0,0.0,1,0.0,0.2,0.0,2,0.0,0.0,0.43333333333333335,0.0,0.0,5.0,0.0,0.0,20.125,1.0,0.6,76.66666666666667,66.5,1.0,6.65,0.0,0.43333333333333335,161.0,0.0,5.0,77.0,2698.0,0.0,185.0,2003.0,0.7999999999999998,5.0,20,23.0,675000,187000.0
0,0,0,0,6.51,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0.0,0,1,0.0,1,0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0,0.0,0.2,0.6,0.0,0.0,0,0.0,1.4,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.33333333333333,1.0,1.5,0.0,60.5,0.0,0.0,0.0,0.0,73.0,0.0,0.0,72.9825,521.0,0.0,176.82833333333335,0.0,0.0,0.0,0,8.0,720000,30100.0
0,0,0,0,6.43,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0,0,0.1,0,0,0.0,0,0,0,0.55,1,0.0,0,0.8,0,0.0,1,0.3,0,0.0,0.0,1.05,0.0,0.0,0.0,3.55,1.95,1.0,0.5,0,0.8,1.8,1.0,0.0,0.0,1,0.0,0.3,0.0,1,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.8,67.5,60.9,0.0,6.585,0.0,0.9,174.0,0.0,0.0,67.0,286.0,0.0,180.0,911.0,1.95,0.0,0,23.0,225000,73200.0
0,1,0,0,6.54,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0.5199999999999999,1,1,0.0,1,0,0,0.64,0,0.0,0,0.6,0,0.0,0,0.4,0,0.0,0.0,2.62,0.0,0.0,0.0,1.54,1.98,1.5,0.7,0,0.4,1.8,1.6,0.0,0.0,0,0.0,0.2,0.0,1,0.0,0.0,0.22000000000000008,0.0,0.0,6.0,0.0,6.0,12.941176470588234,0.0,0.6,77.88,80.0,2.0,6.938,10.0,1.26,220.0,1.0,30.0,72.0,2719.0,33.33333333333332,185.0,17372.0,2.1,0.0,0,31.0,900000,72300.0
0,0,0,0,6.61,0,0,0,0,0,0,0,0.4714285714285715,0,0,0,0,1,0,0,0.7428571428571428,0,0,0.028571428571428574,0,0,0,0.8285714285714284,1,0.0,0,0.3,0,0.0,0,0.3,0,1.0,0.0,1.0714285714285714,0.0,0.0,0.0,3.085714285714286,2.47142857142857,1.1,0.5,0,0.4,3.3,0.9,0.0,0.0,1,1.0,0.1,0.0,2,0.0,1.0,0.3,0.0,0.0,4.0,0.0,4.0,17.4,0.0,0.9,69.42857142857143,61.0,4.0,6.7942857142857145,12.0,0.9571428571428572,174.0,0.0,27.0,72.0,2410.0,0.0,185.0,11787.0,1.2571428571428571,47.1,471,23.0,1350000,106000.0
0,1,0,0,6.68,0,0,0,1,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0.3,1,1,0.0,0,0,0,0.3666666666666667,0,0.0,0,1.8,1,0.0,0,0.1,0,1.0,0.0,1.1,0.0,0.0,0.0,0.6333333333333333,0.5666666666666667,1.0,0.7,0,0.2,1.8,1.1,0.0,0.0,0,0.0,0.3,0.0,1,0.0,0.0,0.26666666666666666,0.0,0.0,2.0,0.0,0.0,7.3125,0.0,0.5,79.33333333333334,81.3,0.0,6.433333333333334,0.0,0.7666666666666666,117.0,1.0,11.0,80.0,1069.0,0.0,181.0,2800.0,1.5,4.128205128205128,161,18.0,1800000,123000.0
0,0,0,0,7.08,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0.6,1,1,0.0,1,0,0,1.0,0,0.0,0,1.0,0,0.0,0,0.7,0,0.0,0.0,2.4,0.0,0.0,0.0,0.3,0.3,1.3,0.7,0,0.3,0.9,1.3,0.0,0.0,0,0.0,1.3,0.0,1,0.0,0.0,1.1,0.0,0.0,3.0,0.0,0.0,8.833333333333334,1.0,0.9,87.8,85.2,0.0,6.78,0.0,1.4,53.0,1.0,6.0,70.0,1046.0,0.0,170.0,2217.0,2.0,0.6046511627906976,26,10.0,1350000,31500.0
0,1,0,0,7.15,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1.4,0,0,0.0625,0,0,0,1.2625000000000002,0,0.0,0,0.6,1,0.0,0,1.6,1,0.0,0.0,0.3625,0.0,0.0,0.0,0.225,0.125,0.0,1.4,0,0.1,0.7,1.1,0.0,1.0,0,1.0,1.9,0.0,2,0.0,0.0,1.8000000000000005,1.0,0.0,1.0,0.0,8.0,4.75,3.0,2.1,82.8875,84.3,35.0,6.714999999999999,12.0,0.9875,76.0,0.0,14.0,77.0,674.0,0.0,176.0,8904.0,1.3375,4.177777777777779,188,12.0,6300000,152000.0
0,0,0,0,7.28,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,0.0,0,1.0,1,0.0,1,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0,0.5,3.5,0.9,0.0,3.0,0,0.0,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,4.0,0.8,0.0,72.0,0.0,0.0,0.0,0.0,174.0,2.0,0.0,72.9825,1208.0,0.0,180.0,0.0,0.0,0.0,0,23.0,540000,57900.0
0,0,0,0,7.37,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1.2333333333333334,0,1,0.5,0,0,0,1.7,1,0.0,0,0.5,1,0.0,0,1.9,0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.5666666666666667,2.9,0.2,2.3,0,0.3,1.0,1.8,0.0,4.0,0,0.0,0.6,0.0,1,0.0,0.0,0.2333333333333333,0.0,0.0,3.0,0.0,1.0,19.33333333333333,15.0,2.3,61.63333333333333,66.4,7.0,6.703333333333332,3.0,1.1666666666666667,174.0,7.0,3.0,92.0,2846.0,0.0,194.0,2388.0,0.3333333333333333,8.542635658914726,1102,23.0,1350000,392000.0
0,0,0,0,6.49,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,1.1,0,0,0.2333333333333333,0,0,0,1.2333333333333334,0,0.0,0,0.6,1,0.0,1,0.9,1,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.43333333333333335,0.20000000000000004,0.4,1.4,0,0.0,0.8,0.8,0.0,2.0,0,0.0,1.0,0.0,2,0.0,0.0,0.9,0.0,0.0,2.0,0.0,1.0,6.7272727272727275,1.0,2.1,76.06666666666666,80.1,6.0,6.463333333333334,3.0,0.6333333333333333,74.0,1.0,5.0,61.0,1216.0,0.0,169.0,2836.0,0.6333333333333333,0.0,0,11.0,540000,45500.0
0,0,0,0,6.84,0,0,1,0,0,0,0,0.22000000000000008,0,0,0,0,0,0,0,0.74,0,0,0.06000000000000001,0,0,0,0.78,1,0.0,0,1.3,0,0.0,0,0.6,0,0.0,0.0,1.62,0.0,0.0,0.0,2.6800000000000006,1.7,1.4,1.3,0,0.5,2.7,1.0,0.0,0.0,1,0.0,0.3,0.0,1,0.0,0.0,0.32,0.0,0.0,4.0,0.0,2.0,36.125,2.0,1.2,76.66,75.3,8.0,6.811999999999999,4.0,1.1,289.0,1.0,18.0,70.0,1875.0,0.0,178.0,10395.0,2.2,15.625,250,27.0,900000,208000.0
0,0,0,0,6.43,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,1.5666666666666664,0,0,0.2333333333333333,0,0,0,0.6,0,0.0,0,0.7,1,0.0,0,0.6,1,0.0,0.0,1.3666666666666665,0.0,0.0,1.0,1.2,0.06666666666666668,0.9,0.3,0,0.2,0.9,0.3,0.0,0.0,0,1.0,0.4,0.0,3,0.0,0.0,1.2,0.0,0.0,0.0,0.0,1.0,58.214285714285715,1.0,0.8,77.56666666666666,72.8,4.0,6.673333333333335,4.0,0.6333333333333333,815.0,1.0,2.0,77.0,1185.0,0.0,174.0,1953.0,0.7000000000000001,16.1875,259,61.0,1130000,120000.0
0,0,0,0,6.16,0,0,1,0,0,0,0,0.2,0,0,0,0,0,0,0,0.4,0,0,0.1,0,0,0,1.5,0,0.0,0,0.4,0,0.0,0,0.8,1,0.0,0.0,0.7,0.0,0.0,0.0,1.1,0.3,0.2,0.3,0,0.0,0.1,0.1,0.0,0.0,1,0.0,0.9,0.0,1,0.0,0.0,1.2,0.0,0.0,1.0,0.0,0.0,23.83333333333333,0.0,1.0,63.0,61.5,0.0,6.45,1.0,0.2,143.0,0.0,0.0,73.0,387.0,0.0,178.0,703.0,1.7,0.0,0,18.0,360000,34200.0
0,0,0,0,6.42,0,0,1,0,0,0,0,0.025,0,0,0,0,0,0,0,0.375,0,0,0.15,1,0,0,1.275,1,0.0,0,0.5,0,0.0,1,1.5,1,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.35,0.3,1.0,0,0.0,0.5,0.7,0.0,0.0,0,0.0,0.6,0.0,1,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,71.0,2.0,1.6,46.15000000000001,66.9,2.0,6.2825,0.0,0.625,568.0,3.0,0.0,86.0,888.0,0.0,188.0,1082.0,0.425,0.0,0,65.0,450000,39500.0
0,0,0,0,5.79,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0.0,1,0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.428571428571427,0.0,0.0,0.0,42.9,0.0,0.0,0.0,0.0,143.0,0.0,0.0,80.0,7.0,0.0,184.0,0.0,0.0,11.25,180,18.0,68000,29600.0
0,0,0,0,6.68,0,0,0,0,0,0,0,0.06666666666666668,0,0,0,0,0,0,0,0.6666666666666666,0,0,0.0,0,1,0,0.5,1,0.0,0,0.2,0,0.0,1,1.0,0,0.0,0.0,0.7999999999999999,0.0,0.0,0.0,1.8,0.5666666666666667,0.8,1.6,0,0.2,2.0,0.6,0.0,0.0,1,2.0,0.2,0.0,1,0.0,2.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.6,76.03333333333335,76.2,0.0,6.69,4.0,0.4666666666666666,174.0,0.0,5.0,67.0,439.0,0.0,180.0,3502.0,1.2333333333333334,0.0,0,23.0,1080000,31200.0
0,0,0,0,7.08,0,0,0,0,0,0,0,0.8,0,0,0,1,0,0,0,0.3,0,0,0.0,0,1,0,0.4,0,0.0,0,0.1,1,0.0,0,0.2,0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.4,3.6,0.4,0,0.4,4.3,0.9,0.0,0.0,0,2.0,0.0,0.0,1,0.0,2.0,0.1,0.0,0.0,2.0,0.0,0.0,15.714285714285715,0.0,0.1,74.7,72.0,1.0,6.94,0.0,0.8,220.0,0.0,2.0,85.0,1440.0,0.0,188.0,2315.0,1.3,10.75,215,22.0,1080000,22900.0
0,0,0,0,7.12,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1.25,0,0,0.05,0,1,0,1.4,0,0.0,0,0.1,1,0.0,0,0.9,1,0.0,0.0,2.35,0.0,0.0,0.0,1.2000000000000002,2.0,1.5,3.4,0,0.5,0.9,2.3,0.0,0.0,0,0.0,0.8,0.0,1,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,23.83333333333333,0.0,0.6,78.6,76.2,0.0,7.01,2.0,2.45,143.0,3.0,9.0,75.0,720.0,0.0,179.0,2637.0,1.8,0.0,0,18.0,1350000,23800.0
0,0,0,0,6.5,0,0,0,0,0,0,0,0.5705882352941177,0,0,0,1,0,0,0,0.2647058823529412,0,0,0.0,1,1,0,0.14705882352941174,0,0.0,0,0.1,0,0.0,0,0.1,0,0.0,0.0,1.5,0.0,0.0,0.0,3.2588235294117633,0.6882352941176473,1.3,1.5,0,0.6,2.8,1.0,0.0,0.0,0,0.0,0.0,0.0,3,0.0,0.0,0.09411764705882353,0.0,0.0,3.0,0.0,8.0,11.363636363636365,0.0,0.1,80.55294117647061,78.6,6.0,6.6105882352941165,6.0,0.6470588235294117,125.0,0.0,25.0,80.0,720.0,0.0,190.0,14182.0,1.4705882352941178,6.543478260869565,301,19.0,4500000,20900.0
0,0,0,0,6.77,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.15,0,0,0.0,0,1,0,0.15,0,0.0,0,0.2,1,0.0,0,0.2,0,0.0,0.0,0.15,0.0,0.0,0.0,1.9,1.5,2.2,0.2,0,0.0,5.2,1.2,0.0,0.0,0,2.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,18.25,0.0,0.5,76.35,76.6,0.0,6.305,0.0,0.5,73.0,0.0,0.0,81.0,515.0,0.0,186.0,207.0,1.25,0.0,0,8.0,720000,14700.0
0,0,0,0,6.32,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0.0,1,1,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,1.0,0,0.0,1.5,0.5,0.0,0.0,0,0.0,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.83333333333333,0.0,1.0,66.7,64.7,0.0,5.82,0.0,1.0,143.0,0.0,0.0,69.0,79.0,0.0,180.0,21.0,0.0,0.0,0,18.0,405000,13100.0
1,0,0,0,6.6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,1,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.06000000000000001,0.0,0.0,0.0,1.2000000000000002,0.3,0.0,0.0,0,0.0,1.4,0.0,0.0,0.0,1,2.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9047619047619047,0.0,0.0,47.16,41.8,0.0,6.754,0.0,0.02,61.0,0.0,2.0,90.0,990.0,0.0,193.0,4608.0,0.02,0.9782608695652174,45,14.0,1980000,30500.0
0,0,0,0,6.56,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,1,0.0,1,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.10000000000000002,0.0,0.1,0,0.0,0.9,0.0,0.0,1.0,0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,59.7,0.0,0.0,59.63333333333333,57.9,0.0,6.75,0.0,0.0,597.0,0.0,1.0,88.0,2880.0,0.0,190.0,5139.0,0.0,67.375,1078,76.0,2250000,94500.0
0,0,0,0,6.81,0,0,1,0,0,0,0,0.25,0,0,0,0,0,0,0,0.1,0,0,0.0,0,0,0,0.45,0,0.0,0,0.9,1,0.0,0,0.3,0,0.0,0.0,1.4,0.0,0.0,0.0,3.9,1.4,2.1,0.5,0,0.5,5.3,1.1,0.0,0.0,0,0.0,0.0,0.0,2,0.0,0.0,0.2,0.0,0.0,3.0,0.0,0.0,36.5,2.0,0.6,84.65,81.5,0.0,6.725,2.0,1.45,73.0,3.0,6.0,75.0,2632.0,0.0,183.0,2870.0,1.8,49.1875,787,8.0,2700000,77300.0
