team_clas_Top 10,team_clas_Top 100,team_clas_Top 150,team_clas_Top 50,league_Bundesliga 2 (GER),league_Championship (ENG),league_Eredivise (NET),league_La Liga (SPA),league_La Liga 2 (SPA),league_Liga NOS (POR),league_Ligue 1 (FRA),league_MLS (USA),league_Premier League (ENG),league_Premier Liga (RUS),league_Primera División (ARG),league_Serie A (ITA),league_Super League (CHI),league_Super Lig (TUR),pos_def_Defensive Midfielder,pos_def_Forward,pos_def_Goalkeeper,pos_def_Midfielder,pref_side_Left,pref_side_None,pref_side_Right,type_agent_Medium,type_agent_No agent,type_agent_Relatives,type_agent_Small,age_group_24-26,age_group_27-30,age_group_31-34,age_group_Plus_35,age_group_Sub_20,height,weight,sides,highest_value,current_log,double_trans,nat_team_min,nat_team_min_pond,days_miss,games_miss,miss_days_per_y,google_res,stand_goog_res,tw_index,last_interception,last_tackles,last_fouls,last_offsideswon,last_clearence,last_wasdribbled,last_blocks,last_owngoals,last_keypasses,last_dribbles,last_fouled,last_offsidesdone,last_disposeseed,last_badcontrol,last_mins,last_goals,last_assist,last_yellow,last_red,last_shots,last_passes,last_aerial,last_mom,last_rating,last_goals_permin,last_assist_permin,last_yellow_permin,last_red_permin,last_mom_permin,previous_interception,previous_tackles,previous_fouls,previous_offsideswon,previous_clearence,previous_wasdribbled,previous_blocks,previous_owngoals,previous_keypasses,previous_dribbles,previous_fouled,previous_offsidesdone,previous_disposeseed,previous_badcontrol,previous_shots,previous_passes,previous_aerial,previous_rating,previous_mins,previous_goals,previous_assist,previous_yellow,previous_red,previous_mom,previous_goals_permin,previous_assist_permin,previous_yellow_permin,previous_red_permin,previous_mom_permin,Continental Club Winner,Continental Nat Winner,Minor individuals ,League T2 Club Winner,Top individuals ,League T1 Club Winner,Continental Club Runner-up,Continental Nat Runner-up,Major individuals ,League T1 Runner-up,Under Continental Runner-up,Under Continental Winner,FIFA Club World Cup participant ,FIFA Club World Cup winner ,Olympic medalist ,League T2 Runner-up,Second place at the Olympic Games ,Third place at the Olympic Games ,World Cup participant ,World Cup runner-up ,World Cup third place ,World Cup winner ,total_awards
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,174.0,77.0,3,1130000,12.323855681186556,2.511536870278525,259,16.1875,815.0,61.0,58.214285714285715,120000.0,-0.20808193746214496,0.0,0.9,0.6,0.3,0.0,0.9,0.7,0.2,0.0,0.6,0.4,0.3,0.1,0.6,0.8,1185.0,1.0,1.0,0.0,0.0,1.3,72.8,0.2,0.0,6.43,0.0008438818565400844,0.0008438818565400844,0.0,0.0,0.0,1.3666666666666665,0.7000000000000001,0.6333333333333333,0.0,1.2,0.6,0.0,0.0,1.2333333333333334,1.2,0.3666666666666667,0.2333333333333333,0.3333333333333333,0.6,1.5666666666666664,77.56666666666666,0.06666666666666668,6.673333333333335,1953.0,4.0,4.0,2.0,0.0,1.0,0.002048131080389145,0.002048131080389145,0.0010240655401945725,0.0,0.0005120327700972862,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,178.0,73.0,1,360000,12.793859310432293,2.5489653144403843,0,0.0,143.0,18.0,23.83333333333333,34200.0,-0.2327566583971641,0.0,0.2,0.7,0.1,0.0,0.1,0.4,0.0,0.0,0.2,0.9,0.3,0.0,0.8,1.0,387.0,0.0,0.0,1.0,0.0,0.1,61.5,0.1,0.0,6.16,0.0,0.0,0.002583979328165375,0.0,0.0,0.7,1.7,0.2,0.2,1.1,1.1,0.1,0.0,0.5,1.2,0.2,0.1,0.7,1.5,0.4,63.0,0.3,6.45,703.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001422475106685633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,188.0,86.0,1,450000,12.793859310432293,2.5489653144403843,0,0.0,568.0,65.0,71.0,39500.0,-0.2312324623487305,0.0,0.3,0.5,0.7,0.0,0.5,0.5,0.0,0.0,0.4,0.6,1.0,0.3,1.5,1.6,888.0,2.0,3.0,2.0,0.0,0.9,66.9,1.0,0.0,6.42,0.002252252252252252,0.0033783783783783786,0.002252252252252252,0.0,0.0,0.2,0.425,0.625,0.025,0.2,0.25,0.0,0.0,0.3,0.5,0.6000000000000001,0.15,0.675,1.275,0.375,46.15000000000001,0.35,6.2825,1082.0,2.0,0.0,0.0,0.0,0.0,0.0018484288354898336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,184.0,80.0,1,68000,11.127262984158245,2.4093982216727783,180,11.25,143.0,18.0,20.428571428571427,29600.0,-0.2340795455335404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,42.9,0.0,0.0,5.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,180.0,67.0,1,1080000,13.892471599100402,2.6313470818366054,0,0.0,174.0,23.0,17.4,31200.0,-0.2336194108774095,0.0,0.8,1.8,0.6,0.4,2.0,0.2,0.2,0.0,0.6,0.2,1.6,0.0,1.0,0.6,439.0,0.0,0.0,0.0,0.0,0.4,76.2,0.8,0.0,6.68,0.0,0.0,0.0,0.0,0.0,0.7999999999999999,1.2333333333333334,0.4666666666666666,0.06666666666666668,1.8,0.26666666666666666,0.3333333333333333,0.0,1.1666666666666667,0.26666666666666666,1.5,0.0,0.8333333333333334,0.5,0.6666666666666666,76.03333333333335,0.5666666666666667,6.69,3502.0,0.0,4.0,5.0,0.0,0.0,0.0,0.001142204454597373,0.001427755568246716,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,188.0,85.0,1,1080000,13.892471599100402,2.6313470818366054,215,10.75,220.0,22.0,15.714285714285715,22900.0,-0.2360063594060885,0.0,3.6,1.4,0.9,0.6,4.3,0.1,0.4,0.0,0.4,0.0,0.4,0.0,0.2,0.1,1440.0,0.0,0.0,2.0,0.0,0.4,72.0,2.3,0.0,7.08,0.0,0.0,0.0013888888888888892,0.0,0.0,3.0,1.3,0.8,0.8,5.0,0.2,0.3,0.0,0.0,0.1,0.5,0.0,0.0,0.4,0.3,74.7,1.4,6.94,2315.0,1.0,0.0,2.0,0.0,0.0,0.00043196544276457883,0.0,0.0008639308855291578,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,179.0,75.0,1,1350000,14.115615150414612,2.647281642081681,0,0.0,143.0,18.0,23.83333333333333,23800.0,-0.2357475336620149,0.0,1.5,1.5,2.3,0.0,0.9,0.1,0.5,1.0,1.5,0.8,3.4,0.0,0.9,0.6,720.0,0.0,3.0,4.0,0.0,1.6,76.2,3.4,0.0,7.12,0.0,0.0041666666666666675,0.005555555555555557,0.0,0.0,2.35,1.8,2.45,0.0,1.2000000000000002,1.2000000000000002,0.2,0.0,0.75,1.0,1.75,0.05,1.45,1.4,1.25,78.6,2.0,7.01,2637.0,0.0,2.0,9.0,0.0,2.0,0.0,0.0007584376185058779,0.0034129692832764505,0.0,0.0007584376185058779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,190.0,80.0,3,4500000,13.487006490992238,2.601726739812297,301,6.543478260869565,125.0,19.0,11.363636363636365,20900.0,-0.2365815277262521,0.0,1.3,1.4,1.0,0.3,2.8,0.1,0.6,0.0,0.3,0.0,1.5,0.0,0.1,0.1,720.0,0.0,0.0,3.0,0.0,0.9,78.6,1.5,0.0,6.5,0.0,0.0,0.0041666666666666675,0.0,0.0,1.5,1.4705882352941178,0.6470588235294117,0.5705882352941177,3.258823529411764,0.30000000000000004,0.5176470588235295,0.0,0.15882352941176472,0.09411764705882353,0.7470588235294117,0.0,0.11176470588235296,0.14705882352941174,0.2647058823529412,80.55294117647061,0.6882352941176473,6.6105882352941165,14182.0,6.0,6.0,25.0,0.0,8.0,0.00042307149908334514,0.00042307149908334514,0.001762797912847271,0.0,0.0005640953321111267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,186.0,81.0,1,720000,13.487006490992238,2.601726739812297,0,0.0,73.0,8.0,18.25,14700.0,-0.2383645495187593,0.0,2.2,0.8,1.2,0.7,5.2,0.2,0.0,0.0,0.3,0.0,0.2,0.0,0.2,0.5,515.0,0.0,0.0,2.0,0.0,0.8,76.6,3.8,0.0,6.77,0.0,0.0,0.003883495145631068,0.0,0.0,0.15,1.25,0.5,1.0,1.9,0.15,0.15,0.0,0.0,0.0,0.25,0.0,0.5,0.15,0.15,76.35,1.5,6.305,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,180.0,69.0,1,405000,12.911642346088676,2.5581294118013846,0,0.0,143.0,18.0,23.83333333333333,13100.0,-0.23882468417489025,0.0,1.5,0.0,0.5,0.0,1.5,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,64.7,1.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,5.82,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,193.0,90.0,1,1980000,11.407564949312404,2.434276727365553,45,0.9782608695652174,61.0,14.0,2.9047619047619047,30500.0,-0.2338207197894668,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,990.0,0.0,0.0,0.0,0.0,0.0,41.8,0.2,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.06000000000000001,0.02,0.02,0.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.02,0.0,0.0,47.16,0.3,6.754,4608.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0004340277777777778,0.0,0.0002170138888888889,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,190.0,88.0,1,2250000,14.115615150414612,2.647281642081681,1078,67.375,597.0,76.0,59.7,94500.0,-0.2154153335442311,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2880.0,0.0,0.0,1.0,0.0,0.0,57.9,0.3,1.0,6.56,0.0,0.0,0.00034722222222222224,0.0,0.00034722222222222224,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.03333333333333333,0.0,0.06666666666666668,0.0,0.0,0.0,0.0,59.63333333333333,0.10000000000000002,6.75,5139.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0001945903872348706,0.0,0.0005837711617046117,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,183.0,75.0,2,2700000,14.808762330974558,2.6952190549681467,787,49.1875,73.0,8.0,36.5,77300.0,-0.22036178109763815,0.0,2.1,2.1,1.1,0.7,5.3,0.9,0.5,0.0,0.2,0.0,0.5,0.0,0.3,0.6,2632.0,2.0,3.0,3.0,0.0,0.2,81.5,1.9,0.0,6.81,0.0007598784194528875,0.0011398176291793312,0.0011398176291793312,0.0,0.0,1.4,1.8,1.45,0.25,3.9,0.4,0.55,0.0,0.15,0.2,0.45,0.0,0.2,0.45,0.1,84.65,1.4,6.725,2870.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0006968641114982577,0.0020905923344947735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,178.0,75.0,1,9000000,13.710150042306447,2.6181364375191847,1151,71.9375,1329.0,195.0,69.94736842105263,69000.0,-0.2227487296263172,0.0,0.6,1.1,0.9,0.0,0.7,1.1,0.2,0.0,1.1,0.6,0.3,0.0,0.3,0.4,526.0,0.0,0.0,1.0,0.0,0.3,78.3,1.1,0.0,6.55,0.0,0.0,0.0019011406844106464,0.0,0.0,1.1888888888888889,1.7222222222222223,1.1333333333333333,0.06666666666666668,1.3777777777777778,0.6888888888888889,0.1222222222222222,0.0,1.1888888888888889,0.3333333333333333,0.7,0.0,0.8777777777777778,0.5333333333333333,0.5888888888888889,85.6,0.8111111111111111,6.7733333333333325,7943.0,4.0,9.0,12.0,1.0,3.0,0.0005035880649628603,0.0011330731461664358,0.0015107641948885813,0.00012589701624071508,0.00037769104872214534,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,186.0,70.0,1,1350000,13.279367126213991,2.586211486754112,90,5.625,10.0,2.0,1.1111111111111112,51700.0,-0.22772393559573245,0.0,1.0,2.1,1.7,0.2,2.4,0.5,0.4,0.0,0.8,0.1,0.3,0.0,0.2,0.6,2131.0,0.0,4.0,2.0,0.0,0.3,76.4,0.9,0.0,6.6,0.0,0.0018770530267480056,0.0009385265133740028,0.0,0.0,1.36,2.4,0.8600000000000001,0.04,3.0,0.4,0.12,0.0,0.6599999999999999,0.36,0.38,0.02,0.58,0.5199999999999999,0.16,80.69999999999997,0.54,7.038000000000001,4903.0,2.0,3.0,11.0,0.0,0.0,0.0004079135223332653,0.0006118702834998982,0.00224352437283296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,178.0,70.0,1,270000,12.506177237980511,2.526222701280449,0,0.0,73.0,8.0,18.25,789000.0,-0.015688134367415525,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,171.0,72.0,3,4500000,14.115615150414612,2.647281642081681,3196,65.22448979591836,81.0,16.0,6.75,126000.0,-0.2063564325016541,-120.0,0.6,1.5,1.1,0.0,0.6,0.8,0.3,0.0,0.3,0.7,1.0,0.0,0.6,0.7,1578.0,0.0,1.0,9.0,0.0,1.1,76.7,0.6,0.0,6.46,0.0,0.0006337135614702153,0.005703422053231939,0.0,0.0,0.8142857142857142,1.707142857142857,1.642857142857143,0.028571428571428574,0.3642857142857143,0.7571428571428571,0.07142857142857142,0.0,0.7214285714285715,0.6928571428571428,1.5285714285714287,0.10714285714285714,0.9,0.7500000000000001,1.05,75.0642857142857,0.5071428571428571,6.539285714285716,7437.0,9.0,11.0,55.0,4.0,5.0,0.0012101653892698668,0.0014790910313298372,0.007395455156649186,0.0005378512841199408,0.000672314105149926,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,180.0,75.0,1,3600000,15.096444403426338,2.7144592461217063,703,78.1111111111111,97.0,7.0,13.857142857142858,52450.0,-0.2275082474756711,0.0,1.7,2.2,1.1,0.3,3.3,0.9,0.4,0.0,0.8,0.2,1.8,0.0,0.2,0.6,2777.0,0.0,0.0,10.0,1.0,0.7,67.4,1.6,0.0,6.77,0.0,0.0,0.0036010082823190494,0.00036010082823190496,0.0,2.425,2.05,1.25,0.325,3.075,0.625,0.225,0.0,0.45,0.125,0.9,0.025,0.3,0.475,0.275,67.425,0.75,6.675,5097.0,0.0,3.0,18.0,1.0,2.0,0.0,0.0005885815185403178,0.0035314891112419072,0.00019619383951343929,0.00039238767902687857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,185.0,80.0,1,7200000,14.808762330974558,2.6952190549681467,1125,80.35714285714283,474.0,83.0,43.09090909090909,155000.0,-0.1980164918592817,0.0,0.0,0.2,0.6,0.0,0.2,0.2,0.0,0.0,0.4,0.0,0.2,0.0,0.3,0.7,620.0,2.0,1.0,2.0,0.0,0.5,69.0,0.8,0.0,6.25,0.0032258064516129032,0.0016129032258064516,0.0032258064516129032,0.0,0.0,0.11818181818181818,0.21818181818181814,1.009090909090909,0.0,0.16363636363636366,0.2363636363636364,0.045454545454545456,0.0,0.5636363636363636,0.1909090909090909,0.6363636363636364,0.4,0.781818181818182,1.2090909090909092,0.8090909090909091,69.24545454545455,0.5363636363636364,6.353636363636365,5424.0,21.0,7.0,18.0,0.0,1.0,0.003871681415929204,0.0012905604719764012,0.00331858407079646,0.0,0.00018436578171091442,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,169.0,59.0,3,6750000,15.319587954740546,2.72913226804608,1534,59.0,48.0,8.0,3.4285714285714284,92500.0,-0.2159905018643947,0.0,0.3,0.8,0.6,0.0,0.2,1.1,0.0,0.0,0.3,1.2,1.3,0.0,0.8,2.3,834.0,2.0,0.0,0.0,0.0,1.3,78.3,0.3,0.0,6.51,0.002398081534772182,0.0,0.0,0.0,0.0,0.45,1.1333333333333335,0.8333333333333334,0.025,0.09166666666666667,1.0416666666666667,0.008333333333333333,0.0,0.775,1.0333333333333334,1.1083333333333334,0.3333333333333333,1.375,1.2166666666666666,1.4583333333333333,79.05833333333334,0.20833333333333331,6.596666666666668,12819.0,20.0,18.0,18.0,1.0,7.0,0.0015601841017240036,0.0014041656915516028,0.0014041656915516028,7.800920508620017e-05,0.0005460644356034012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,179.0,76.0,2,9000000,16.012735135300492,2.7733843515990637,0,0.0,32.0,5.0,2.9090909090909087,521000.0,-0.09276068926934004,0.0,0.7,0.6,1.0,0.0,0.3,0.9,0.0,0.0,2.4,1.7,0.9,0.4,1.6,3.0,2900.0,5.0,10.0,3.0,0.0,1.5,64.9,0.1,1.0,6.89,0.0017241379310344827,0.003448275862068965,0.0010344827586206897,0.0,0.00034482758620689647,0.7333333333333334,0.7333333333333334,0.5333333333333333,0.0,0.2333333333333333,0.8000000000000002,0.03333333333333333,0.0,1.0666666666666669,1.2,0.9666666666666668,0.10000000000000002,1.5666666666666669,1.4666666666666668,1.2666666666666666,66.63333333333334,0.16666666666666666,6.446666666666666,4339.0,7.0,8.0,8.0,0.0,4.0,0.0016132749481447338,0.0018437427978796961,0.0018437427978796961,0.0,0.0009218713989398476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,182.0,74.0,1,1620000,14.297936707208569,2.660115240646414,0,0.0,220.0,31.0,12.941176470588234,672000.0,-0.04933548109698704,0.0,0.7,2.4,1.8,0.0,1.8,1.6,0.2,1.0,0.3,0.3,1.5,0.1,0.8,0.8,2237.0,1.0,0.0,6.0,0.0,0.8,74.3,3.2,0.0,6.67,0.0004470272686633885,0.0,0.002682163611980331,0.0,0.0,1.2,3.05,2.1500000000000004,0.05,2.05,1.7000000000000002,0.35,0.0,0.4,0.45,2.0,0.2,0.9,1.15,0.9,77.05000000000003,2.2,6.95,4454.0,6.0,1.0,17.0,0.0,5.0,0.0013471037269869779,0.000224517287831163,0.0038167938931297713,0.0,0.001122586439155815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,185.0,80.0,1,6300000,15.656060191361759,2.750858074705812,180,20.0,785.0,71.0,60.384615384615394,93200.0,-0.21578919295233745,0.0,1.5,1.3,0.7,0.8,6.3,0.3,0.5,1.0,0.2,0.0,0.4,0.1,0.1,0.2,3150.0,1.0,2.0,12.0,0.0,0.5,70.8,2.2,0.0,6.77,0.0003174603174603174,0.0006349206349206348,0.0038095238095238095,0.0,0.0,2.066666666666667,1.9,0.9,0.4,5.6000000000000005,1.1,0.4666666666666666,0.6666666666666666,0.2333333333333333,0.06666666666666668,0.5,0.0,0.2333333333333333,0.13333333333333333,0.2333333333333333,70.16666666666667,1.7333333333333334,6.6866666666666665,3948.0,4.0,1.0,10.0,0.0,1.0,0.0010131712259371837,0.00025329280648429586,0.0025329280648429585,0.0,0.00025329280648429586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,185.0,95.0,2,2250000,14.626440774180605,2.682830902739576,0,0.0,3.0,1.0,0.3333333333333333,110000.0,-0.21095777906296306,100.0,0.9,1.3,1.0,0.0,0.7,1.9,0.1,0.0,1.8,1.0,0.3,0.6,0.9,2.1,737.0,2.0,2.0,0.0,0.0,2.7,73.3,0.6,1.0,7.18,0.0027137042062415195,0.0027137042062415195,0.0,0.0,0.0013568521031207595,1.0499999999999998,1.7000000000000002,1.0,0.1,0.7,1.4,0.1,0.0,1.4,0.8,0.45,0.2,1.15,1.2000000000000002,1.5499999999999998,74.2,0.7,6.99,5566.0,9.0,22.0,7.0,0.0,5.0,0.0016169601149838304,0.003952569169960474,0.0012576356449874235,0.0,0.0008983111749910168,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
