player,lastname,team,team_clas,league,team_country,player_link_tm,player_link_ws,team_ws_link,team_tm_link,position,height,weight,pos_def,pref_side,sides,highest_value,current_log,double_trans,nationality,nat_team_min,type_agent,nat_team_min_pond,age_group,days_miss,games_miss,miss_days_per_y,search,google_res,stand_goog_res,tw_index,last_interception,last_tackles,last_fouls,last_offsideswon,last_clearence,last_wasdribbled,last_blocks,last_owngoals,last_team_x,last_keypasses,last_dribbles,last_fouled,last_offsidesdone,last_disposeseed,last_badcontrol,last_team_y,last_team,last_mins,last_goals,last_assist,last_yellow,last_red,last_shots,last_passes,last_aerial,last_mom,last_rating,last_season,last_goals_permin,last_assist_permin,last_yellow_permin,last_red_permin,last_mom_permin,previous_interception,previous_tackles,previous_fouls,previous_offsideswon,previous_clearence,previous_wasdribbled,previous_blocks,previous_owngoals,previous_keypasses,previous_dribbles,previous_fouled,previous_offsidesdone,previous_disposeseed,previous_badcontrol,previous_shots,previous_passes,previous_aerial,previous_rating,previous_mins,previous_goals,previous_assist,previous_yellow,previous_red,previous_mom,previous_goals_permin,previous_assist_permin,previous_yellow_permin,previous_red_permin,previous_mom_permin,Continental Club Winner,Continental Nat Winner,Minor individuals ,League T2 Club Winner,Top individuals ,League T1 Club Winner,Continental Club Runner-up,Continental Nat Runner-up,Major individuals ,League T1 Runner-up,Under Continental Runner-up,Under Continental Winner,FIFA Club World Cup participant ,FIFA Club World Cup winner ,Olympic medalist ,League T2 Runner-up,Second place at the Olympic Games ,Third place at the Olympic Games ,World Cup participant ,World Cup runner-up ,World Cup third place ,World Cup winner ,total_awards
Darío Benedetto,Benedetto,Boca Juniors,Top 10,Primera División (ARG),ARG,/dario-benedetto/profil/spieler/92693,/Players/125262/Show/Darío-Benedetto,/Teams/889/Show/Argentina-Boca-Juniors,/club-atletico-boca-juniors/startseite/verein/189,Forward,175.0,75.0,Forward,None,1,13500000,16.41820024340866,2.7983904904291514,Argentina,257,Small,23.363636363636363,27-30,288.0,31.0,24.0,Darío+Benedetto+Boca+Juniors,679000.0,-0.047322391976414385,0.0,0.1,0.3,0.5,0.1,0.5,0.3,0.1,0.0,Boca Juniors,0.6,0.4,0.9,0.5,1.3,2.4,Boca Juniors,Boca Juniors,872.0,2.0,1.0,4.0,0.0,1.9,69.8,0.9,0.0,6.45,2018/2019,0.0022935779816513767,0.0011467889908256881,0.004587155963302753,0.0,0.0,0.05,0.25,1.15,0.05,0.6499999999999999,0.25,0.2,0.0,0.95,0.8999999999999999,1.4,0.55,1.7,2.65,3.1,74.05000000000003,1.1,7.58,2617.0,30.0,6.0,7.0,0.0,9.0,0.011463507833397021,0.0022927015666794038,0.0026748184944593045,0.0,0.003439052350019106,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Ramón Ábila,Ábila,Boca Juniors,Top 10,Primera División (ARG),ARG,/ramon-abila/profil/spieler/88049,/Players/246390/Show/Ramón-Ábila,/Teams/889/Show/Argentina-Boca-Juniors,/club-atletico-boca-juniors/startseite/verein/189,Forward,175.0,84.0,Forward,None,1,5400000,15.501909511534505,2.740963210629956,Argentina,0,Relatives,0.0,27-30,34.0,7.0,2.6153846153846154,Ramón+Ábila+Boca+Juniors,163000.0,-0.19571581857862724,0.0,0.0,0.2,0.5,0.0,0.5,0.1,0.0,0.0,Boca Juniors,0.7,0.3,0.8,1.1,0.9,1.6,Boca Juniors,Boca Juniors,800.0,6.0,5.0,2.0,0.0,1.2,66.1,0.6,0.0,6.7,2018/2019,0.0075,0.00625,0.0025,0.0,0.0,0.06000000000000001,0.12,0.5,0.02,0.5,0.2,0.04,0.2,0.9,0.46,1.2399999999999998,1.28,0.86,2.3,1.7,65.42,0.4800000000000001,6.757999999999999,4451.0,31.0,8.0,14.0,0.0,7.0,0.006964727027634239,0.001797348910357223,0.003145360593125141,0.0,0.0015726802965625704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Cristian Pavón,Pavón,Boca Juniors,Top 10,Primera División (ARG),ARG,/cristian-pavon/profil/spieler/373170,/Players/236295/Show/Cristian-Pavón,/Teams/889/Show/Argentina-Boca-Juniors,/club-atletico-boca-juniors/startseite/verein/189,"Attacking Midfielder (Left, Right)",167.0,65.0,Midfielder,Left,2,18000000,16.70588231586044,2.8157608918853683,Argentina,386,Small,35.09090909090909,21-23,68.0,9.0,9.714285714285714,Cristian+Pavón+Boca+Juniors,504000.0,-0.09764961999073077,0.0,0.8,1.3,0.7,0.0,0.2,1.1,0.0,0.0,Boca Juniors,1.5,1.5,1.4,0.5,1.4,2.2,Boca Juniors,Boca Juniors,1151.0,4.0,3.0,0.0,0.0,2.5,74.6,0.7,3.0,7.11,2018/2019,0.0034752389226759338,0.002606429192006951,0.0,0.0,0.002606429192006951,0.575,1.15,0.7250000000000001,0.0,0.07500000000000001,0.525,0.0,0.0,1.3,1.325,0.475,0.35,1.9,2.45,1.625,73.4,0.7,6.87,5227.0,15.0,20.0,5.0,0.0,7.0,0.002869714941649129,0.003826286588865506,0.0009565716472163763,0.0,0.0013392003061029269,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Esteban Andrada,Andrada,Boca Juniors,Top 10,Primera División (ARG),ARG,/esteban-andrada/profil/spieler/105888,/Players/125635/Show/Esteban-Andrada,/Teams/889/Show/Argentina-Boca-Juniors,/club-atletico-boca-juniors/startseite/verein/189,Goalkeeper,193.0,85.0,Goalkeeper,None,1,4500000,15.319587954740546,2.72913226804608,Argentina,67,Medium,6.090909090909091,27-30,52.0,10.0,4.333333333333333,Esteban+Andrada+Boca+Juniors,240000.0,-0.17357183825232805,0.0,0.1,0.1,0.0,0.0,1.6,0.0,0.0,0.0,Boca Juniors,0.1,0.0,0.3,0.0,0.0,0.0,Boca Juniors,Boca Juniors,1620.0,0.0,0.0,0.0,0.0,0.0,59.6,0.9,2.0,7.29,2018/2019,0.0,0.0,0.0,0.0,0.0012345679012345679,0.1,0.0,0.05,0.0,0.65,0.05,0.0,0.0,0.0,0.05,0.35,0.0,0.0,0.05,0.0,78.75,0.6499999999999999,6.955,3060.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0009803921568627449,0.0,0.000326797385620915,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Nahitan Nández,Nández,Boca Juniors,Top 10,Primera División (ARG),ARG,/nahitan-nandez/profil/spieler/315063,/Players/280928/Show/Nahitan-Nández,/Teams/889/Show/Argentina-Boca-Juniors,/club-atletico-boca-juniors/startseite/verein/189,Defensive Midfielder (C),172.0,70.0,Defensive Midfielder,None,1,11250000,16.235878686614704,2.7872235270723325,Uruguay,1209,Medium,201.5,21-23,31.0,9.0,4.428571428571429,Nahitan+Nández+Boca+Juniors,303000.0,-0.15545403616717415,0.0,0.7,3.1,1.3,0.0,0.7,0.9,0.1,0.0,Boca Juniors,0.6,0.9,1.5,0.2,1.7,1.6,Boca Juniors,Boca Juniors,912.0,2.0,1.0,7.0,0.0,0.7,79.4,1.2,0.0,6.96,2018/2019,0.0021929824561403508,0.0010964912280701754,0.0076754385964912285,0.0,0.0,0.6000000000000001,2.1,1.45,0.0,0.7,0.9,0.15000000000000002,0.0,0.5,0.8500000000000001,1.85,0.1,1.15,1.75,0.65,80.15,1.5,6.785,2180.0,4.0,0.0,5.0,0.0,0.0,0.0018348623853211012,0.0,0.0022935779816513767,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
Paolo Goltz,Goltz,Boca Juniors,Top 10,Primera División (ARG),ARG,/paolo-goltz/profil/spieler/55183,/Players/125624/Show/Paolo-Goltz,/Teams/889/Show/Argentina-Boca-Juniors,/club-atletico-boca-juniors/startseite/verein/189,Defender (Centre),183.0,80.0,Defender,Centre,1,1620000,14.115615150414612,2.647281642081681,Argentina,70,No agent,6.363636363636363,31-34,104.0,18.0,5.777777777777778,Paolo+Goltz+Boca+Juniors,102000.0,-0.2132584523436175,0.0,1.4,1.5,1.0,0.6,7.0,0.3,1.2,0.0,Boca Juniors,0.1,0.1,0.4,0.0,0.1,0.0,Boca Juniors,Boca Juniors,894.0,0.0,1.0,4.0,0.0,0.1,82.8,2.3,0.0,7.17,2018/2019,0.0,0.0011185682326621924,0.0044742729306487695,0.0,0.0,1.8,1.3,0.5,0.6,4.8,0.6,0.6,0.0,0.2,0.1,0.4,0.1,0.1,0.3,0.3,88.2,1.8,6.91,1581.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0006325110689437065,0.0006325110689437065,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Sebastián Villa,Villa,Boca Juniors,Top 10,Primera División (ARG),ARG,/sebastian-villa/profil/spieler/493000,/Players/361895/Show/Sebastián-Villa,/Teams/889/Show/Argentina-Boca-Juniors,/club-atletico-boca-juniors/startseite/verein/189,Attacking Midfielder (Right),178.0,65.0,Midfielder,Right,1,3150000,14.962913010801813,2.7055746735642408,Colombia,147,Medium,12.25,21-23,143.0,18.0,23.83333333333333,Sebastián+Villa+Boca+Juniors,4020000.0,0.9134962868569056,0.0,0.4,1.2,1.0,0.0,0.1,0.8,0.0,0.0,Boca Juniors,0.9,1.7,0.9,0.3,0.4,3.2,Boca Juniors,Boca Juniors,893.0,3.0,2.0,2.0,0.0,0.8,72.7,0.4,1.0,6.83,2018/2019,0.0033594624860022394,0.0022396416573348264,0.0022396416573348264,0.0,0.0011198208286674132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Más,Más,Boca Juniors,Top 10,Primera División (ARG),ARG,/emmanuel-mas/profil/spieler/77153,/Players/125429/Show/Emmanuel-Más,/Teams/889/Show/Argentina-Boca-Juniors,/club-atletico-boca-juniors/startseite/verein/189,Defender (Left),180.0,73.0,Defender,Left,1,4050000,14.403297222866392,2.667457154181619,Argentina,649,Medium,59.0,27-30,6.0,0.0,0.42857142857142855,Emmanuel+Más+Boca+Juniors,2980000.0,0.6144087603718255,0.0,1.4,2.2,1.1,0.3,2.4,0.6,0.2,0.0,Boca Juniors,0.5,0.5,0.6,0.1,0.9,0.9,Boca Juniors,Boca Juniors,1576.0,2.0,1.0,4.0,0.0,0.6,75.6,1.7,0.0,6.97,2018/2019,0.0012690355329949238,0.0006345177664974619,0.0025380710659898475,0.0,0.0,2.225,2.05,0.975,0.25,2.225,1.025,0.275,0.25,0.7,0.6,1.225,0.07500000000000001,0.625,1.3,0.5,78.05,1.025,6.8825,4355.0,3.0,2.0,7.0,0.0,0.0,0.0006888633754305397,0.00045924225028702635,0.0016073478760045925,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Kevin Mac Allister,Allister,Boca Juniors,Top 10,Primera División (ARG),ARG,/kevin-mac-allister/profil/spieler/428920,/Players/312686/Show/Kevin-Mac-Allister,/Teams/889/Show/Argentina-Boca-Juniors,/club-atletico-boca-juniors/startseite/verein/189,"Defender (Left, Right)",175.0,72.0,Defender,Left,2,1800000,14.403297222866392,2.667457154181619,Argentina,0,Medium,0.0,21-23,120.0,0.0,24.0,Kevin+Mac+Allister+Boca+Juniors,131000.0,-0.2049185117012451,0.0,1.0,5.0,2.5,0.0,0.5,1.5,0.0,0.0,Boca Juniors,0.5,0.0,2.0,0.0,0.0,0.0,Boca Juniors,Boca Juniors,110.0,0.0,0.0,1.0,0.0,0.0,76.7,2.0,0.0,6.9,2018/2019,0.0,0.0,0.00909090909090909,0.0,0.0,3.4,3.8,2.6,0.2333333333333333,2.966666666666667,1.0333333333333332,0.2333333333333333,0.3333333333333333,0.43333333333333335,0.3333333333333333,1.2,0.06666666666666668,0.4666666666666666,1.4,0.5333333333333333,72.63333333333333,1.8333333333333333,7.043333333333334,2090.0,1.0,0.0,8.0,0.0,2.0,0.00047846889952153117,0.0,0.0038277511961722493,0.0,0.0009569377990430623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florent Mollet,Mollet,Montpellier,Above 200,Ligue 1 (FRA),FRA,/florent-mollet/profil/spieler/222859,/Players/114169/Show/Florent-Mollet,/Teams/311/Show/France-Montpellier,/hsc-montpellier/startseite/verein/969,"Attacking Midfielder (Centre, Left)",174.0,67.0,Midfielder,Centre,2,6300000,15.656060191361759,2.750858074705812,France,0,No agent,0.0,27-30,183.0,26.0,16.636363636363637,Florent+Mollet+Montpellier,190000.0,-0.1879510462564184,0.0,0.7,1.1,1.4,0.0,0.1,1.2,0.0,0.0,Montpellier,2.1,0.6,1.1,0.2,1.5,1.4,Montpellier,Montpellier,2490.0,5.0,4.0,5.0,1.0,2.6,87.0,0.5,2.0,7.02,2018/2019,0.002008032128514056,0.0016064257028112448,0.002008032128514056,0.00040160642570281126,0.0008032128514056224,0.6,0.95,1.15,0.0,0.25,0.75,0.0,0.0,0.8,0.7,1.1,0.1,0.95,1.3,1.5,87.6,0.2,6.505,2300.0,7.0,2.0,10.0,0.0,1.0,0.0030434782608695647,0.0008695652173913044,0.004347826086956522,0.0,0.0004347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mathías Suárez,Suárez,Montpellier,Above 200,Ligue 1 (FRA),FRA,/mathias-suarez/profil/spieler/294895,/Players/369413/Show/Mathías-Suárez,/Teams/311/Show/France-Montpellier,/hsc-montpellier/startseite/verein/969,Midfielder (Right),182.0,80.0,Midfielder,Right,1,900000,13.710150042306447,2.6181364375191847,Uruguay,191,No agent,31.83333333333333,21-23,17.0,3.0,2.833333333333333,Mathías+Suárez+Montpellier,173000.0,-0.1928399769778092,0.0,0.9,2.2,1.6,0.0,1.8,1.1,0.0,0.0,Montpellier,0.3,0.2,1.7,0.1,0.7,0.7,Montpellier,Montpellier,508.0,0.0,0.0,2.0,0.0,0.0,77.8,1.2,0.0,6.56,2018/2019,0.0,0.0,0.003937007874015748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Facundo Píriz,Píriz,Montpellier,Above 200,Ligue 1 (FRA),FRA,/facundo-piriz/profil/spieler/148607,/Players/87278/Show/Facundo-Píriz,/Teams/311/Show/France-Montpellier,/hsc-montpellier/startseite/verein/969,Defensive Midfielder (C),187.0,81.0,Defensive Midfielder,None,1,2520000,14.115615150414612,2.647281642081681,Uruguay,0,Medium,0.0,27-30,83.0,16.0,6.384615384615384,Facundo+Píriz+Montpellier,30000.0,-0.2339645118695077,0.0,0.0,1.5,0.3,0.0,0.3,0.8,0.2,0.0,Montpellier,0.0,0.2,0.0,0.0,0.0,0.7,Montpellier,Montpellier,112.0,0.0,0.0,0.0,0.0,0.0,79.7,1.0,0.0,6.24,2018/2019,0.0,0.0,0.0,0.0,0.0,1.66,1.88,1.02,0.02,1.02,0.98,0.2,0.0,0.34,0.18,0.92,0.04,0.52,0.48,0.48,84.56,0.96,6.608,4852.0,2.0,0.0,12.0,1.0,1.0,0.00041220115416323167,0.0,0.00247320692497939,0.00020610057708161583,0.00020610057708161583,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Keagan Dolly,Dolly,Montpellier,Above 200,Ligue 1 (FRA),FRA,/keagan-dolly/profil/spieler/234006,/Players/125457/Show/Keagan-Dolly,/Teams/311/Show/France-Montpellier,/hsc-montpellier/startseite/verein/969,"Attacking Midfielder (Centre, Left)",170.0,70.0,Midfielder,Centre,2,1350000,14.115615150414612,2.647281642081681,South Africa,1042,Small,14.081081081081082,24-26,35.0,5.0,3.5,Keagan+Dolly+Montpellier,79700.0,-0.21967157911344184,128.57142857142858,0.0,0.3,0.7,0.0,0.0,1.0,0.0,0.0,Montpellier,0.3,0.0,0.7,0.0,1.3,1.3,Montpellier,Montpellier,89.0,0.0,0.0,0.0,0.0,0.3,83.8,0.3,0.0,6.07,2018/2019,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.25,0.05,0.25,0.6499999999999999,0.0,0.0,0.95,0.6499999999999999,0.2,0.05,0.9,0.95,0.95,79.75,0.2,6.405,1328.0,1.0,2.0,1.0,0.0,0.0,0.0007530120481927711,0.0015060240963855422,0.0007530120481927711,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Yannis Ammour,Ammour,Montpellier,Above 200,Ligue 1 (FRA),FRA,/yannis-ammour/profil/spieler/420782,/Players/353376/Show/Yannis-Ammour,/Teams/311/Show/France-Montpellier,/hsc-montpellier/startseite/verein/969,Midfielder,182.0,70.0,Midfielder,None,1,720000,13.017002861746507,2.5662564153311536,France,0,No agent,0.0,Sub_20,73.0,8.0,24.33333333333333,Yannis+Ammour+Montpellier,16500.0,-0.2378468980306121,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Montpellier,0.0,0.0,0.0,0.0,0.0,0.0,Montpellier,Montpellier,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02,2018/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruben Aguilar,Aguilar,Montpellier,Above 200,Ligue 1 (FRA),FRA,/ruben-aguilar/profil/spieler/203746,/Players/236546/Show/Ruben-Aguilar,/Teams/311/Show/France-Montpellier,/hsc-montpellier/startseite/verein/969,Defender (Right),172.0,71.0,Defender,Right,1,5400000,15.501909511534505,2.740963210629956,France,0,No agent,0.0,24-26,174.0,23.0,17.4,Ruben+Aguilar+Montpellier,298000.0,-0.15689195696758318,0.0,1.2,3.0,1.3,0.1,1.6,1.0,0.1,0.0,Montpellier,1.5,1.3,1.4,0.0,0.9,1.5,Montpellier,Montpellier,2441.0,1.0,4.0,8.0,0.0,0.5,83.1,1.0,2.0,7.13,2018/2019,0.0004096681687832856,0.0016386726751331422,0.0032773453502662844,0.0,0.0008193363375665711,1.2,2.9,0.9,0.1,2.5,1.1,0.1,0.0,1.2,0.9,1.6,0.1,0.9,1.1,0.5,79.6,1.0,7.08,2459.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0008133387555917039,0.0008133387555917039,0.0,0.0008133387555917039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior Sambia,Sambia,Montpellier,Above 200,Ligue 1 (FRA),FRA,/junior-sambia/profil/spieler/335147,/Players/243069/Show/Junior-Sambia,/Teams/311/Show/France-Montpellier,/hsc-montpellier/startseite/verein/969,Attacking Midfielder (Centre),185.0,73.0,Midfielder,Centre,1,3600000,15.096444403426338,2.7144592461217063,France,0,No agent,0.0,21-23,143.0,18.0,23.83333333333333,Junior+Sambia+Montpellier,54500.0,-0.22691869994750336,0.0,0.2,0.5,0.6,0.0,0.0,0.3,0.1,0.0,Montpellier,0.7,0.8,0.8,0.1,0.9,1.3,Montpellier,Montpellier,800.0,0.0,1.0,3.0,0.0,0.8,81.0,0.4,0.0,6.35,2018/2019,0.0,0.00125,0.00375,0.0,0.0,0.7,0.8,0.9,0.0,0.5,0.8,0.0,0.0,1.2,1.1,1.2,0.1,1.4,1.9,1.4,84.1,1.1,6.77,1539.0,1.0,4.0,3.0,0.0,2.0,0.000649772579597141,0.002599090318388564,0.0019493177387914231,0.0,0.001299545159194282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Douglas Luiz,Luiz,Girona,Top 150,La Liga (SPA),SPA,/douglas-luiz/profil/spieler/447661,/Players/337883/Show/Douglas-Luiz,/Teams/2783/Show/Spain-Girona,/fc-girona/startseite/verein/12321,Midfielder (Centre),178.0,66.0,Midfielder,Centre,1,5400000,14.626440774180605,2.682830902739576,Brazil,0,Small,0.0,21-23,65.0,7.0,13.0,Douglas+Luiz+Girona,376000.0,-0.13446039248120215,20.0,1.0,1.5,2.0,0.0,1.0,1.3,0.3,0.0,Girona,0.4,1.0,1.3,0.0,0.7,0.9,Girona,Girona,1487.0,0.0,0.0,7.0,0.0,0.7,84.5,1.1,0.0,6.59,2018/2019,0.0,0.0,0.004707464694014795,0.0,0.0,0.8,1.4500000000000002,1.35,0.0,0.3,0.5,0.0,0.0,0.7999999999999999,0.65,1.4,0.0,0.5,1.3,1.75,80.05,0.65,6.575,1285.0,1.0,0.0,7.0,0.0,0.0,0.0007782101167315176,0.0,0.005447470817120622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Muniesa,Muniesa,Girona,Top 150,La Liga (SPA),SPA,/marc-muniesa/profil/spieler/74228,/Players/75177/Show/Marc-Muniesa,/Teams/2783/Show/Spain-Girona,/fc-girona/startseite/verein/12321,"Defender (Centre, Left)",179.0,72.0,Defender,Centre,2,4500000,14.962913010801813,2.7055746735642408,Spain,580,Medium,64.44444444444444,27-30,461.0,54.0,41.90909090909091,Marc+Muniesa+Girona,133000.0,-0.20434334338108148,0.0,1.9,2.4,1.1,0.1,2.1,0.6,0.3,0.0,Girona,0.3,0.6,1.1,0.0,0.3,0.6,Girona,Girona,1313.0,0.0,0.0,5.0,0.0,0.4,80.4,1.4,1.0,6.8,2018/2019,0.0,0.0,0.0038080731150038076,0.0,0.0007616146230007616,1.6,1.5125,0.475,0.2375,2.0125,0.85,0.3,0.0,0.275,0.4375,0.4875,0.0,0.1625,0.375,0.175,85.675,0.775,6.6325,5181.0,1.0,1.0,10.0,0.0,2.0,0.00019301293186643504,0.00019301293186643504,0.0019301293186643504,0.0,0.00038602586373287013,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Alban Lafont,Lafont,Fiorentina,Top 150,Serie A (ITA),ITA,/alban-lafont/profil/spieler/357117,/Players/300590/Show/Alban-Lafont,/Teams/73/Show/Italy-Fiorentina,/ac-florenz/startseite/verein/430,Goalkeeper,193.0,82.0,Goalkeeper,None,1,16200000,16.543363386362664,2.8059850175543732,France,0,Relatives,0.0,Sub_20,16.0,2.0,4.0,Alban+Lafont+Fiorentina,112000.0,-0.21038261074279946,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Fiorentina,0.1,0.1,0.3,0.0,0.0,0.0,Fiorentina,Fiorentina,2836.0,0.0,0.0,2.0,0.0,0.0,61.8,0.2,1.0,6.64,2018/2019,0.0,0.0,0.0007052186177715093,0.0,0.00035260930888575463,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.0,0.9666666666666668,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,50.1,0.3,6.6400000000000015,8805.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0010221465076660989,0.0,0.00022714366837024415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edimilson Fernandes,Fernandes,Fiorentina,Top 150,Serie A (ITA),ITA,/edimilson-fernandes/profil/spieler/247555,/Players/130964/Show/Edimilson-Fernandes,/Teams/73/Show/Italy-Fiorentina,/ac-florenz/startseite/verein/430,"Midfielder (Centre, Right)",190.0,70.0,Midfielder,Centre,2,7200000,15.789591583986285,2.7593509624476806,Switzerland,287,Small,35.875,21-23,208.0,37.0,29.714285714285715,Edimilson+Fernandes+Fiorentina,168000.0,-0.1942778977782182,0.0,0.9,1.2,1.3,0.0,1.0,0.8,0.2,0.0,Fiorentina,0.9,0.7,0.6,0.0,1.2,1.3,Fiorentina,Fiorentina,1885.0,2.0,0.0,8.0,1.0,0.7,86.0,0.7,1.0,6.51,2018/2019,0.0010610079575596816,0.0,0.0042440318302387255,0.0005305039787798408,0.0005305039787798408,0.9,0.975,0.7,0.0,0.35,0.6,0.15,0.0,0.45,0.7250000000000001,0.525,0.025,0.8500000000000001,0.95,0.7,83.1,0.30000000000000004,6.4175,2672.0,0.0,3.0,7.0,0.0,0.0,0.0,0.001122754491017964,0.002619760479041916,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
